pc4,INWONER,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,UITKMINAOW,P_LINK_HH,P_HINK_HH,log_median_inc
3704.0,0.35306473171663166,0.3464353535095787,0.6535646464904218,0.5121908600967725,0.11538607510494145,0.2599481017598892,0.49859098147513564,0.28973409780537335,0.016652311225954636,0.03896103896103896,0.0375214845456929,0.1444030819842438,0.6666666666666666,0.16666666666666666,0.25,0.4999999999999999,0.20132450331125828,0.5087719298245614,0.30695770804911326,0.6909542400741788
3705.0,0.36547641779644835,0.31546274982063355,0.6845372501793667,0.48473942581433715,0.1977141256515208,0.24773204693900588,0.5240523588764658,0.22673298447198795,0.009474590869939707,0.03235492830868553,0.04014332740991057,0.17193316595965719,0.7777777777777778,0.16666666666666666,0.125,0.4166666666666667,0.21589403973509932,0.656140350877193,0.11732605729877217,0.6534992998504869
3706.0,0.20527019285850678,0.419178452620045,0.5808215473799554,0.5398264360467631,0.12911595590989322,0.4384177066890076,0.36569884840423705,0.16970204620505178,0.03430950330175136,0.03580812251332483,0.034957904856235615,0.11998961128906588,0.4444444444444444,0.16666666666666666,0.5,0.375,0.20662251655629138,0.24210526315789477,0.6098226466575717,0.7581170954134095
3707.0,0.21768187893832347,0.3160294622282801,0.6839705377717198,0.4815962670535116,0.17433526516078218,0.11333267720631242,0.6124017909943399,0.3267485914003327,0.004450186620729256,0.0325801366263794,0.043435196783872754,0.13721755692147866,0.7777777777777778,0.16666666666666666,0.125,0.5833333333333334,0.051655629139072845,0.45146198830409356,0.3697135061391542,0.9525658149867935
3708.0,0.2530074470116479,0.21800780343792378,0.7819921965620763,0.5105630769793843,0.09000550055737437,0.2048633996096765,0.44258296748582876,0.4007244927850882,0.0005742176284811944,0.022445762330155394,0.04273603868674804,0.09557614059388797,0.7777777777777778,0.16666666666666666,0.125,0.4166666666666667,0.10993377483443709,0.5076023391812865,0.26330150068212826,0.813771266382265
3709.0,0.009356501814015658,0.17494154601922482,0.8250584539807755,0.16155738203164347,0.03431696517084131,0.07157527703477264,0.7559915413533836,0.571427970946264,0.001435544071202986,0.0010134374296224009,0.008506423515017335,0.034369318673707905,0.7777777777777778,0.3333333333333333,0.0,0.24999999999999994,0.003973509933774834,0.26432748538011697,0.45975443383356074,0.6980252832179068
3711.0,0.05346572465151805,0.42053498078981666,0.5794650192101839,0.31080185367338664,0.12419571655577204,0.15659267493428744,0.7928153717627404,0.30886407962875784,0.0011484352569623886,0.008482846633135652,0.0255484021324322,0.013938187169941996,0.8888888888888888,0.16666666666666666,0.0,0.45833333333333337,0.02119205298013245,0.45730994152046783,0.38744884038199184,0.7829642802326136
3712.0,0.1084590414359366,0.39661688565587855,0.6033831143441217,0.40456566285225276,0.059484610655978876,0.24588340984396015,0.5414177567205686,0.38322698599734484,0.00832615561297732,0.013249756024322499,0.0199551373554345,0.04804778807029694,0.7777777777777778,0.16666666666666666,0.125,0.4166666666666667,0.09668874172185431,0.5005847953216375,0.2905866302864939,0.6837503105181549
3721.0,0.3030360893641398,0.2932942933412197,0.7067057066587809,0.47541115903528,0.10002416680424991,0.23614182119503854,0.5643884993382332,0.3059358850062078,0.011484352569623888,0.008295173035057429,0.013837504005593266,0.15427235737165612,0.7777777777777778,0.16666666666666666,0.125,0.4166666666666667,0.20927152317880796,0.2947368421052632,0.45020463847203274,0.6827100366529649
3722.0,0.17223601298453314,0.2783764548018916,0.7216235451981089,0.3718031097116904,0.1110404250714246,0.11211985720411252,0.5251924795631391,0.49398479912500826,0.0021533161068044786,0.0077696869604384055,0.013458793369650713,0.09973162496753528,0.7777777777777778,0.16666666666666666,0.125,0.4166666666666667,0.054304635761589407,0.28771929824561404,0.5484311050477491,0.717537926942421
