pc4,labels
7561,1
7562,1
7571,1
7572,0
7573,1
7574,0
7575,1
7576,0
7577,0
7581,0
7582,1
7585,0
7586,1
7587,1
7588,1
7591,0
7595,1
7596,1
7597,1
7601,0
7602,0
7603,0
7604,0
7605,0
7606,0
7607,0
7608,0
7609,0
7610,1
7611,1
7614,1
7615,1
7621,1
7622,0
7623,1
7625,1
7626,1
7627,1
7631,1
7634,1
7635,0
7636,1
7637,1
7638,0
7641,1
7642,1
7645,1
7651,1
7661,1
7662,1
7663,1
7664,1
7665,1
7666,1
7667,1
7668,1
7671,1
7672,1
7675,1
7676,1
7678,1
7679,1
7681,1
7683,1
7685,1
7686,1
7687,1
7688,1
7691,1
7692,1
7693,1
7694,1
7695,1
7696,1
7701,0
7702,1
7705,0
7707,1
7711,1
7715,1
7721,1
7722,1
7731,0
7732,1
7734,1
7735,1
7736,1
7737,0
7738,1
7739,1
7741,0
7742,1
7751,1
7753,1
7754,1
7755,1
7756,0
7761,1
7764,1
7765,1
7766,1
7771,1
7772,0
7773,1
7775,1
7776,1
7777,1
7778,1
7779,0
7781,1
7782,1
7783,1
7784,1
7785,1
7786,0
7787,0
7788,0
7791,1
7792,0
7793,0
7794,1
7795,1
7796,0
7797,1
7798,1
7811,1
7812,0
7813,1
7814,0
7815,0
7821,1
7822,1
7823,0
7824,0
7825,1
7826,0
7827,1
7828,0
7831,1
7833,0
7841,1
7842,1
7843,0
7844,1
7845,1
7846,1
7847,1
7848,1
7849,1
7851,1
7852,1
7853,1
7854,0
7855,1
7856,1
7858,1
7859,1
7861,1
7863,1
7864,0
7871,0
7872,1
7873,1
7874,1
7875,1
7876,1
7877,0
7881,1
7884,0
7885,1
7887,1
7889,1
7891,0
7892,1
7894,1
7895,1
7901,1
7902,0
7903,1
7904,1
7905,0
7906,0
7907,1
7908,0
7909,0
7910,1
7911,1
7912,1
7913,1
7914,1
7915,0
7916,1
7917,1
7918,1
7921,1
7924,1
7925,0
7926,1
7927,1
7928,1
7929,1
7931,1
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,1
7941,1
7942,1
7943,0
7944,0
7946,1
7948,1
7949,1
7951,1
7954,1
7955,1
7957,1
7958,1
7961,1
7963,1
7964,1
7965,0
7966,1
7971,1
7973,1
7974,0
7975,1
7981,1
7983,1
7984,1
7985,0
7986,1
7991,1
8011,0
8012,0
8013,1
8014,0
8015,1
8016,0
8017,0
8019,1
8021,1
8022,1
8023,0
8024,1
8025,0
8026,1
8028,1
8031,0
8032,0
8033,1
8034,1
8035,1
8041,1
8042,1
8043,0
8044,1
8045,0
8051,1
8052,1
8055,0
8061,1
8064,1
8066,1
8071,0
8072,1
8075,1
8076,1
8077,1
8079,1
8081,1
8082,1
8084,1
8085,1
8091,0
8094,1
8095,1
8096,1
8097,1
8101,1
8102,1
8103,1
8105,1
8106,1
8107,1
8111,1
8112,1
8121,1
8124,1
8131,1
8141,1
8144,0
8146,1
8147,0
8148,1
8151,1
8152,1
8153,0
8154,1
8161,1
8162,0
8166,1
8167,1
8171,1
8172,1
8181,1
8191,1
8193,0
8194,0
8196,0
8198,1
8211,1
8212,1
8218,1
8219,1
8221,0
8222,0
8223,0
8224,0
8225,0
8226,0
8231,1
8232,0
8233,1
8239,0
8241,1
8242,0
8243,0
8244,1
8245,0
8251,0
8252,1
8253,0
8254,1
8255,1
8256,1
8261,0
8262,1
8263,1
8264,1
8265,0
8266,1
8267,1
8271,1
8274,1
8275,1
8276,1
8277,1
8278,1
8281,1
8291,1
8293,1
8294,1
8301,1
8302,0
8303,0
8304,1
8305,1
8307,1
8308,1
8309,1
8311,1
8312,1
8313,1
8314,1
8315,1
8316,1
8317,1
8319,0
8321,0
8322,1
8325,1
8326,1
8331,0
8332,1
8333,1
8334,1
8335,1
8336,0
8337,1
8338,1
8339,0
8341,1
8342,1
8343,0
8344,0
8345,1
8346,1
8347,1
8351,1
8355,1
8356,0
8361,1
8362,1
8363,1
8371,1
8372,1
8373,0
8374,1
8375,1
8376,1
8377,1
8378,1
8381,1
8382,1
8383,1
8384,1
8385,1
8386,1
8387,0
8388,1
8389,1
8391,1
8392,1
8393,0
8394,1
8395,1
8396,1
8397,1
8398,1
8401,1
8403,0
8404,1
8405,1
8406,1
8407,0
8408,1
8409,1
8411,1
8412,1
8413,1
8414,1
8415,1
8421,1
8422,1
8423,1
8424,1
8425,1
8426,1
8427,1
8428,1
8431,0
8432,1
8433,1
8434,1
8435,1
8437,1
8438,0
8439,0
8441,1
8442,0
8443,1
8444,1
8445,1
8446,0
8447,1
8448,1
8449,1
8451,1
8452,1
8453,1
8454,1
8455,0
8456,0
8457,0
8458,1
8459,1
8461,1
8462,1
8463,0
8464,1
8465,1
8466,1
8467,1
8468,0
8469,1
8471,0
8472,1
8474,1
8475,1
8476,1
8477,0
8478,0
8479,1
8481,0
8482,0
8483,1
8484,1
8485,1
8486,1
8487,0
8488,1
8489,0
8491,1
8493,1
8494,1
8495,1
8497,0
8501,0
8502,1
8503,1
8505,1
8506,1
8507,1
8508,1
8511,1
8512,1
8513,1
8514,1
8515,1
8516,1
8517,1
8521,1
8522,1
8523,1
8524,1
8525,1
8526,0
8527,1
8528,1
8529,0
8531,0
8532,1
8534,0
8535,1
8536,1
8537,1
8538,1
8539,1
8541,1
8542,1
8551,1
8552,1
8553,1
8554,1
8556,1
8561,1
8563,1
8564,1
8565,1
8566,1
8567,1
8571,1
8572,1
8573,1
8574,1
8581,1
8582,1
8583,1
8584,1
8601,0
8602,0
8603,1
8604,0
8605,1
8606,1
8607,1
8608,0
8611,1
8612,1
8613,1
8614,1
8615,1
8616,1
8617,1
8618,1
8621,1
8622,1
8623,1
8624,1
8625,1
8626,1
8627,1
8628,0
8629,1
8631,1
8632,1
8633,1
8635,1
8636,0
8637,1
8641,1
8642,1
8644,1
8647,1
8651,1
8658,1
8701,0
8702,1
8711,1
8713,0
8715,1
8721,1
8722,0
8723,1
8724,1
8731,1
8732,0
8733,1
8734,1
8735,1
8736,1
8737,1
8741,0
8742,0
8743,1
8744,1
8745,0
8746,0
8747,1
8748,1
8749,1
8751,0
8752,0
8753,1
8754,1
8755,1
8756,1
8757,1
8758,1
8759,1
8761,1
8762,1
8763,1
8764,1
8765,1
8766,0
8771,1
8772,1
8773,0
8774,1
8775,0
8801,0
8802,1
8804,1
8805,1
8806,1
8807,0
8808,1
8809,0
8811,1
8812,0
8813,1
8814,1
8816,1
8821,0
8822,1
8823,1
8831,1
8832,0
8833,1
8834,0
8835,1
8841,0
8842,1
8843,1
8844,1
8845,1
8851,0
8852,0
8853,1
8854,0
8855,0
8856,1
8857,1
8861,1
8862,0
8871,1
8872,0
8881,0
8882,0
8883,0
8884,1
8885,1
8891,1
8892,1
8893,0
8894,0
8895,1
8896,1
8897,1
8899,0
8911,0
8912,0
8913,1
8914,0
8915,0
8916,0
8917,0
8918,0
8919,0
8921,0
8922,0
8923,1
8924,0
8925,0
8926,0
8927,1
8931,0
8932,0
8933,0
8934,1
8935,1
8936,1
8937,0
8938,0
8939,1
8941,1
9001,1
9003,1
9004,1
9005,1
9006,1
9007,1
9008,1
9009,1
9011,1
9012,1
9013,1
9014,1
9021,1
9022,1
9023,1
9024,1
9025,1
9026,1
9027,1
9031,1
9032,1
9033,1
9034,1
9035,1
9036,1
9037,1
9038,1
9041,1
9043,0
9044,1
9045,1
9047,1
9051,1
9053,0
9054,1
9055,1
9056,1
9057,0
9061,1
9062,1
9063,1
9064,1
9067,1
9071,0
9072,1
9073,1
9074,1
9075,0
9076,1
9077,1
9078,0
9079,1
9081,1
9082,1
9083,0
9084,1
9085,1
9086,1
9087,1
9088,1
9089,1
9091,1
9101,0
9102,1
9103,1
9104,1
9105,1
9106,1
9107,1
9108,1
9109,1
9111,1
9112,1
9113,1
9114,1
9121,1
9122,1
9123,1
9124,1
9125,1
9131,1
9132,1
9133,1
9134,1
9135,1
9136,0
9137,1
9138,1
9141,0
9142,1
9143,1
9144,1
9145,1
9146,1
9147,1
9148,1
9151,1
9152,0
9153,1
9154,0
9155,1
9156,1
9161,1
9162,1
9163,0
9164,1
9166,0
9171,1
9172,1
9173,1
9174,0
9175,0
9176,1
9177,0
9178,1
9201,0
9202,0
9203,0
9204,1
9205,1
9206,1
9207,1
9211,1
9212,1
9213,1
9214,1
9215,0
9216,1
9217,1
9218,1
9219,1
9221,1
9222,1
9223,1
9231,1
9233,1
9241,1
9243,1
9244,1
9245,1
9246,0
9247,1
9248,1
9249,1
9251,0
9254,1
9255,1
9256,0
9257,1
9258,1
9261,1
9262,1
9263,1
9264,1
9265,1
9269,1
9271,1
9281,1
9283,1
9284,1
9285,1
9286,1
9287,1
9288,1
9289,1
9291,1
9292,1
9293,1
9294,1
9295,1
9296,1
9297,1
9298,1
9299,1
9301,0
9302,1
9304,1
9305,1
9306,1
9307,0
9311,1
9312,1
9313,1
9314,1
9315,0
9321,1
9331,1
9333,1
9334,1
9335,1
9336,1
9337,1
9341,1
9342,1
9343,1
9351,0
9354,1
9355,1
9356,1
9359,0
9361,1
9362,1
9363,1
9364,1
9365,1
9366,1
9367,1
9401,0
9402,0
9403,0
9404,0
9405,1
9406,1
9407,0
9408,1
9409,1
9411,1
9412,0
9413,1
9414,1
9415,1
9416,1
9417,1
9418,1
9419,1
9421,1
9422,1
9423,1
9431,1
9432,0
9433,1
9434,0
9435,1
9436,1
9437,1
9438,0
9439,0
9441,1
9442,1
9443,1
9444,1
9445,1
9446,0
9447,0
9448,0
9449,0
9451,1
9452,1
9453,1
9454,1
9455,0
9456,1
9457,0
9458,1
9459,1
9461,1
9462,1
9463,1
9464,1
9465,1
9466,1
9467,1
9468,1
9469,1
9471,1
9472,1
9473,1
9474,0
9475,1
9479,1
9481,1
9482,1
9483,1
9484,1
9485,1
9486,0
9487,1
9488,0
9489,1
9491,0
9492,0
9493,1
9494,1
9495,1
9496,1
9497,1
9501,0
9502,1
9503,1
9511,1
9512,1
9514,1
9515,1
9521,1
9523,0
9524,0
9525,1
9526,1
9527,1
9528,0
9531,1
9533,1
9534,1
9535,1
9536,1
9537,0
9541,1
9545,0
9551,1
9561,0
9563,1
9564,0
9566,0
9571,1
9573,1
9574,1
9581,1
9584,1
9585,1
9591,1
9601,0
9602,0
9603,1
9605,1
9606,1
9607,0
9608,1
9609,0
9611,0
9613,1
9614,1
9615,0
9616,0
9617,1
9618,0
9619,0
9621,1
9622,0
9623,0
9624,1
9625,0
9626,1
9627,1
9628,1
9629,1
9631,1
9632,0
9633,0
9635,1
9636,1
9641,0
9642,0
9644,0
9645,0
9646,1
9648,1
9649,1
9651,1
9654,0
9655,1
9656,1
9657,1
9658,1
9659,1
9661,1
9663,1
9665,0
9671,1
9672,0
9673,1
9674,1
9675,0
9677,1
9678,1
9679,1
9681,1
9682,0
9684,0
9685,1
9686,1
9687,1
9688,0
9691,0
9693,0
9695,1
9696,1
9697,0
9698,0
9699,0
9711,0
9712,0
9713,0
9714,0
9715,0
9716,0
9717,0
9718,0
9721,0
9722,0
9723,0
9724,0
9725,0
9726,0
9727,0
9728,0
9731,1
9732,0
9733,0
9734,1
9735,0
9736,0
9737,0
9738,0
9741,0
9742,0
9743,0
9744,1
9745,1
9746,1
9747,0
9749,0
9751,1
9752,1
9753,1
9755,0
9756,1
9761,1
9765,1
9766,1
9771,1
9773,1
9774,1
9781,1
9784,1
9785,1
9791,1
9792,1
9793,0
9794,1
9795,0
9796,1
9797,1
9798,1
9801,1
9804,1
9805,1
9811,1
9812,0
9821,1
9822,1
9824,1
9825,0
9827,1
9828,0
9831,1
9832,1
9833,1
9841,1
9842,1
9843,1
9844,1
9845,1
9851,1
9852,1
9853,1
9861,1
9862,1
9863,1
9864,1
9865,1
9866,1
9871,1
9872,1
9873,1
9881,1
9882,1
9883,1
9884,0
9885,1
9886,0
9891,0
9892,1
9893,1
9901,1
9902,0
9903,0
9904,1
9905,0
9906,1
9907,1
9908,1
9909,1
9911,1
9912,1
9913,1
9914,1
9915,0
9917,1
9918,1
9919,1
9921,1
9922,1
9923,0
9924,0
9925,1
9931,0
9932,0
9933,0
9934,1
9936,0
9937,1
9939,0
9942,0
9943,0
9944,0
9945,1
9946,1
9947,1
9948,0
9949,1
9951,1
9953,1
9954,1
9955,0
9956,0
9957,1
9959,0
9961,1
9962,1
9963,1
9964,0
9965,1
9966,1
9967,1
9968,0
9969,0
9971,1
9972,0
9973,1
9974,1
9975,1
9976,1
9977,1
9978,1
9979,1
9981,0
9982,1
9983,1
9984,1
9985,1
9986,0
9987,1
9988,0
9989,0
9991,1
9992,1
9993,0
9994,1
9995,1
9996,0
9997,1
9998,1
9999,1
