pc4,labels
3363,1
3364,1
3366,1
3370,1
3371,1
3372,1
3373,1
3381,1
3382,1
3401,1
3402,1
3403,1
3404,1
3405,1
3411,1
3412,1
3413,1
3415,1
3417,1
3421,1
3425,1
3431,1
3432,1
3433,1
3434,1
3435,1
3436,1
3437,1
3438,1
3439,1
3440,1
3442,1
3443,1
3444,1
3445,1
3446,1
3447,1
3447,1
3449,1
3451,1
3452,1
3453,1
3454,1
3455,1
3461,1
3464,1
3465,1
3466,1
3467,1
3471,1
3474,1
3481,1
3511,1
3512,1
3513,1
3514,1
3515,1
3521,1
3522,1
3523,1
3524,1
3525,1
3526,1
3527,1
3528,1
3531,1
3532,1
3533,1
3534,1
3541,1
3541,1
3543,1
3544,1
3545,1
3546,1
3551,1
3552,1
3553,1
3554,1
3555,1
3561,1
3562,1
3563,1
3564,1
3565,1
3566,1
3571,1
3572,1
3573,1
3581,1
3582,1
3583,1
3584,1
3585,1
3601,1
3602,1
3603,1
3604,1
3605,1
3606,1
3607,1
3608,1
3611,1
3612,1
3615,1
3621,1
3625,1
3626,1
3628,1
3631,1
3632,1
3633,1
3634,1
3641,1
3642,1
3643,1
3645,1
3646,1
3648,1
3651,1
3652,1
3653,1
3701,1
3702,1
3703,1
3704,1
3705,1
3706,1
3707,1
3708,1
3709,1
3711,1
3712,1
3721,1
3722,1
3723,1
3731,1
3732,1
3734,1
3735,1
3737,1
3738,1
3739,1
3741,1
3742,1
3743,1
3744,1
3749,1
3751,1
3752,1
3754,1
3755,1
3761,1
3762,1
3763,1
3764,1
3765,1
3766,1
3768,1
3769,1
3771,1
3772,1
3773,1
3774,1
3775,1
3776,1
3781,1
3784,1
3785,1
3791,1
3792,1
3794,1
3811,1
3812,1
3813,1
3814,1
3815,1
3816,1
3817,1
3818,1
3819,1
3821,1
3822,1
3823,1
3824,1
3825,1
3826,1
3828,1
3829,1
3831,1
3832,1
3833,1
3834,1
3835,1
3836,0
3841,1
3842,1
3843,1
3844,1
3845,1
3846,1
3847,0
3848,1
3849,0
3851,1
3852,1
3853,1
3861,1
3862,1
3863,1
3864,1
3871,1
3881,1
3882,1
3886,1
3888,1
3891,1
3892,1
3893,1
3894,1
3895,1
3896,1
3897,1
3898,1
3899,1
3901,1
3902,1
3903,1
3904,1
3905,1
3906,1
3907,1
3911,1
3912,1
3921,1
3922,1
3925,1
3927,1
3931,1
3941,1
3945,1
3947,1
3951,1
3953,1
3956,1
3958,1
3959,1
3961,1
3962,1
3971,1
3972,1
3981,1
3984,1
3985,1
3989,1
3991,1
3992,1
3993,1
3994,1
3995,1
3997,1
3998,1
3999,0
4001,1
4002,1
4003,1
4004,1
4005,1
4006,1
4007,1
4011,1
4012,1
4013,1
4014,1
4016,1
4017,1
4021,1
4023,1
4024,0
4031,1
4032,1
4033,1
4041,1
4043,1
4051,1
4053,1
4054,1
4061,1
4062,1
4063,1
4064,0
4101,1
4102,1
4103,1
4104,1
4105,1
4106,0
4107,1
4111,1
4112,1
4115,1
4116,1
4117,1
4119,1
4121,1
4122,1
4124,0
4125,1
4126,1
4128,1
4131,1
4132,1
4133,1
4141,1
4142,1
4143,1
4145,1
4147,1
4151,1
4152,1
4153,1
4155,1
4156,1
4157,1
4158,1
4161,1
4163,1
4171,0
4174,1
4175,0
4176,1
4181,1
4182,1
4184,1
4185,1
4191,1
4194,1
4196,1
4197,1
4201,1
4202,1
4203,1
4204,1
4205,1
4206,1
4207,1
4208,1
4209,1
4211,1
4212,1
4213,1
4214,0
4221,1
4223,1
4225,1
4231,1
4233,0
4235,1
4241,0
4243,1
4245,1
4247,1
4251,1
4254,1
4255,0
4261,1
4264,1
4265,1
4266,1
4267,1
4268,1
4269,1
4271,1
4273,1
4281,1
4283,1
4284,0
4285,0
4286,1
4287,1
4288,1
4301,0
4302,0
4303,1
4305,0
4306,0
4307,0
4308,0
4311,0
4315,0
4316,0
4317,0
4318,0
4321,0
4322,0
4323,0
4325,0
4326,0
4327,0
4328,0
4331,1
4332,1
4333,1
4334,1
4335,1
4336,1
4337,1
4338,1
4339,1
4341,1
4351,0
4352,0
4353,1
4354,1
4356,1
4357,1
4361,0
4363,1
4364,0
4365,1
4371,1
4373,0
4374,0
4381,1
4382,1
4383,1
4384,1
4385,1
4386,1
4387,1
4388,1
4389,0
4401,0
4411,1
4413,1
4414,1
4415,1
4416,0
4417,0
4421,1
4423,1
4424,0
4431,1
4433,0
4434,0
4435,0
4436,0
4437,0
4438,0
4441,0
4443,1
4444,1
4451,1
4453,1
4454,1
4455,1
4456,0
4458,0
4461,1
4462,1
4463,1
4464,1
4465,1
4471,0
4472,1
4474,0
4475,0
4481,1
4482,1
4484,0
4485,0
4486,0
4491,0
4493,0
4494,0
4501,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,0
4511,0
4513,0
4515,0
4521,0
4522,0
4524,0
4525,0
4527,0
4528,0
4529,0
4531,0
4532,0
4533,1
4535,0
4536,0
4537,0
4538,0
4539,0
4541,0
4542,0
4543,0
4551,0
4553,0
4554,0
4561,0
4562,0
4564,0
4565,0
4566,0
4567,0
4568,0
4569,0
4571,0
4574,0
4575,0
4576,0
4581,0
4583,0
4584,0
4585,0
4586,0
4587,0
4588,0
4589,0
4611,1
4612,1
4613,1
4614,1
4615,1
4616,1
4617,1
4621,1
4622,1
4623,1
4624,1
4625,1
4631,1
4634,0
4635,0
4641,1
4645,1
4651,1
4652,1
4655,0
4661,1
4664,0
4671,1
4675,1
4681,0
4691,1
4693,0
4694,1
4695,0
4696,0
4697,0
4698,0
4701,1
4702,1
4703,1
4704,0
4705,0
4706,1
4707,1
4708,1
4709,0
4711,1
4714,1
4715,1
4721,0
4722,1
4724,1
4725,0
4726,0
4727,1
4731,1
4735,0
4741,1
4744,1
4751,1
4754,0
4756,0
4758,0
4759,1
4761,1
4762,1
4765,0
4766,1
4771,1
4772,0
4781,0
4782,0
4791,1
4793,1
4794,0
4796,1
4797,0
4811,1
4812,1
4813,1
4814,1
4815,1
4816,1
4817,1
4818,1
4819,1
4822,1
4823,1
4824,1
4825,0
4826,1
4827,1
4834,1
4835,1
4836,0
4837,1
4838,1
4839,1
4841,1
4844,1
4845,1
4847,1
4849,1
4851,1
4854,1
4855,1
4856,1
4858,1
4859,0
4861,0
4871,1
4872,1
4873,1
4874,1
4875,1
4876,1
4877,0
4878,1
4879,1
4881,1
4882,1
4884,1
4885,0
4891,1
4901,1
4902,1
4903,0
4904,1
4905,1
4906,1
4907,1
4908,1
4909,1
4911,1
4921,1
4924,0
4926,0
4927,0
4931,1
4941,1
4942,1
4944,1
5011,1
5012,1
5013,1
5014,1
5015,0
5017,1
5018,1
5021,1
5022,1
5025,1
5026,0
5032,1
5035,1
5036,1
5037,1
5038,1
5041,1
5042,1
5043,1
5044,1
5045,1
5046,1
5047,0
5048,1
5049,1
5051,1
5052,1
5053,1
5056,1
5057,1
5059,1
5061,1
5062,1
5063,1
5066,1
5071,1
5074,1
5076,1
5081,1
5084,1
5085,1
5087,0
5089,1
5091,0
5094,0
5095,0
5096,0
5101,1
5102,1
5103,1
5104,1
5105,1
5106,1
5107,0
5109,0
5111,1
5113,0
5114,0
5121,1
5122,1
5124,0
5125,1
5126,1
5131,0
5133,1
5141,1
5142,1
5143,1
5144,1
5145,0
5146,1
5151,1
5152,1
5154,1
5156,1
5157,0
5158,0
5161,1
5165,0
5171,1
5172,0
5175,1
5176,0
5211,1
5212,1
5213,1
5215,1
5216,1
5221,0
5222,1
5223,1
5224,1
5231,1
5232,1
5233,1
5234,1
5235,1
5236,1
5237,1
5241,1
5242,1
5243,0
5244,1
5245,1
5246,1
5247,1
5248,0
5249,0
5251,1
5252,0
5253,0
5254,0
5255,0
5256,1
5257,0
5258,1
5261,1
5262,1
5263,1
5264,0
5266,0
5268,0
5271,1
5272,1
5275,1
5281,1
5282,1
5283,1
5291,1
5292,0
5293,1
5294,0
5296,0
5298,0
5301,1
5302,1
5305,1
5306,1
5307,1
5308,1
5311,1
5313,1
5314,1
5315,1
5316,1
5317,1
5318,0
5321,0
5324,0
5325,1
5327,1
5328,0
5331,1
5333,0
5334,0
5335,0
5341,1
5342,1
5343,1
5344,1
5345,1
5346,1
5347,1
5348,1
5349,1
5351,1
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,1
5361,1
5363,0
5364,0
5366,0
5367,0
5368,1
5371,0
5373,0
5374,0
5375,0
5381,0
5382,0
5383,1
5384,1
5386,0
5388,1
5391,0
5392,1
5394,0
5395,0
5396,0
5397,0
5398,0
5401,1
5402,1
5403,1
5404,0
5405,1
5406,1
5408,0
5409,0
5411,1
5421,1
5422,1
5423,0
5424,0
5425,1
5427,1
5428,1
5431,1
5432,1
5433,0
5434,0
5435,0
5437,0
5438,0
5439,0
5441,0
5443,0
5445,0
5446,0
5447,0
5449,0
5451,0
5453,0
5454,1
5455,0
5461,1
5462,1
5463,1
5464,1
5465,0
5466,0
5467,1
5469,0
5471,0
5472,0
5473,1
5476,0
5481,1
5482,1
5491,1
5492,0
5501,1
5502,1
5503,1
5504,1
5505,1
5506,0
5507,0
5508,1
5509,1
5511,0
5512,0
5513,0
5521,0
5524,0
5525,0
5527,0
5527,0
5529,0
5531,1
5534,0
5541,1
5551,1
5552,1
5553,0
5554,1
5555,0
5556,0
5560,0
5563,0
5571,1
5574,0
5581,0
5582,0
5583,0
5591,0
5595,0
5611,1
5612,1
5613,1
5614,1
5615,1
5616,1
5617,1
5621,1
5621,1
5623,1
5624,1
5625,1
5626,0
5627,1
5628,1
5629,0
5631,1
5632,1
5633,0
5641,1
5642,1
5643,1
5644,1
5645,1
5646,0
5647,0
5651,1
5652,1
5653,1
5654,1
5655,1
5656,1
5657,0
5658,1
5661,0
5662,0
5663,0
5664,1
5665,1
5666,1
5667,1
5671,1
5672,0
5673,0
5674,1
5681,0
5682,1
5682,1
5684,1
5685,1
5688,0
5689,0
5691,0
5692,0
5694,0
5701,1
5702,1
5703,1
5704,1
5705,1
5706,1
5707,1
5708,1
5709,1
5711,1
5712,0
5715,0
5721,1
5724,0
5725,0
5731,1
5735,1
5737,0
5738,0
5741,1
5751,1
5752,0
5753,0
5754,0
5756,0
5757,0
5758,0
5759,0
5761,0
5762,0
5764,0
5766,0
5768,0
5801,1
5802,1
5803,1
5804,1
5807,0
5808,0
5809,0
5811,0
5812,0
5813,0
5814,0
5815,0
5816,1
5817,0
5821,0
5823,0
5823,1
5825,0
5826,0
5827,0
5831,1
5835,0
5836,0
5841,0
5843,0
5844,0
5845,0
5846,0
5851,0
5853,0
5854,0
5855,0
5856,0
5861,0
5862,0
5863,0
5864,0
5865,0
5866,0
5870,0
5872,0
5911,1
5912,1
5913,0
5914,1
5915,1
5916,0
5921,1
5922,1
5923,1
5924,1
5925,1
5926,0
5927,0
5928,0
5931,1
5931,1
5935,1
5941,0
5943,0
5944,0
5951,0
5953,1
5954,0
5961,1
5962,0
5963,0
5964,0
5966,0
5971,0
5973,0
5975,0
5976,0
5977,1
5981,1
5984,0
5985,0
5986,0
5987,0
5988,0
5991,0
5993,0
5995,0
6001,1
6002,0
6003,0
6004,1
6005,0
6006,1
6011,0
6011,0
6013,0
6014,0
6015,0
6017,0
6019,0
6021,1
6023,0
6024,0
6025,0
6027,0
6028,0
6029,0
6031,0
6034,0
6035,0
6037,0
6039,0
6041,1
6042,1
6043,1
6044,1
6045,1
6049,1
6051,0
6061,0
6063,0
6065,0
6067,0
6071,1
6074,0
6075,0
6077,0
6081,0
6082,0
6083,0
6085,0
6086,0
6088,0
6089,0
6091,0
6092,0
6093,0
6095,0
6096,0
6097,0
6099,0
6101,1
6102,0
6104,0
6105,0
6107,0
6109,0
6111,0
6112,0
6114,0
6116,0
6118,0
6121,0
6122,0
6123,0
6124,0
6125,0
6127,0
6129,0
6131,0
6132,0
6133,0
6133,1
6135,1
6136,1
6137,1
6141,0
6142,0
6143,0
6151,0
6153,0
6155,0
6161,1
6162,1
6163,1
6164,1
6165,1
6166,0
6166,0
6171,1
6174,0
6176,0
6180,0
6191,0
6199,0
6211,1
6212,0
6213,0
6213,1
6215,0
6216,1
6217,1
6218,0
6219,1
6221,1
6222,1
6223,0
6224,1
6225,0
6226,1
6227,1
6227,1
6229,1
6231,0
6235,0
6237,0
6241,0
6243,0
6245,0
6247,0
6251,0
6252,0
6255,0
6261,0
6262,0
6265,0
6267,0
6268,0
6269,0
6271,0
6273,0
6274,0
6276,0
6277,0
6278,0
6281,0
6285,0
6286,0
6287,0
6288,0
6291,1
6294,0
6295,1
6301,0
6305,0
6307,0
6311,0
6312,0
6321,0
6325,0
6333,0
6335,0
6341,0
6342,0
6343,0
6351,0
6353,0
6361,0
6363,0
6365,0
6367,0
6368,0
6371,0
6372,0
6373,0
6374,0
6411,1
6412,1
6413,1
6414,1
6415,1
6415,1
6417,0
6418,0
6419,0
6421,0
6422,0
6431,1
6432,0
6433,0
6436,0
6438,0
6439,0
6441,1
6442,0
6443,1
6444,0
6445,0
6446,0
6447,0
6451,0
6454,0
6456,0
6461,0
6462,1
6463,1
6464,0
6465,1
6466,0
6467,0
6468,0
6469,0
6471,1
6511,1
6512,1
6515,0
6521,1
6522,0
6523,0
6523,0
6525,0
6531,1
6532,0
6533,0
6534,1
6535,1
6536,0
6537,0
6537,1
6541,0
6542,1
6543,0
6544,1
6545,1
6546,1
6551,0
6561,0
6562,0
6564,0
6566,0
6570,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6578,0
6579,0
6581,1
6582,0
6584,0
6584,0
6586,0
6587,0
6591,0
6595,0
6596,0
6598,0
6599,0
6601,1
6602,0
6603,0
6604,0
6605,0
6606,0
6611,0
6612,0
6613,0
6615,0
6616,0
6617,0
6621,0
6624,0
6626,0
6627,0
6628,0
6629,0
6631,0
6634,0
6641,1
6642,0
6644,0
6645,0
6651,1
6652,0
6653,0
6654,0
6655,0
6657,0
6658,0
6659,0
6661,1
6662,0
6663,0
6665,0
6666,0
6668,0
6669,0
6671,0
6672,0
6673,0
6674,0
6675,0
6676,0
6677,0
6678,0
6681,0
6684,0
6685,0
6686,0
6687,0
6691,1
6701,1
6702,0
6703,1
6704,0
6705,0
6706,1
6707,0
6708,0
6709,1
6711,0
6712,0
6713,1
6714,1
6715,0
6716,0
6717,1
6718,0
6721,1
6731,0
6732,0
6733,0
6741,1
6744,0
6745,0
6811,1
6812,0
6813,0
6814,0
6815,0
6816,0
6821,0
6822,0
6823,0
6824,0
6825,0
6826,1
6827,0
6828,1
6831,1
6832,1
6833,1
6833,1
6835,0
6836,0
6841,1
6842,0
6843,1
6844,1
6845,1
6846,0
6851,0
6852,0
6861,0
6862,0
6865,0
6866,0
6869,0
6871,0
6874,0
6877,0
6880,0
6882,0
6883,0
6891,0
6901,0
6902,0
6903,0
6904,0
6905,0
6909,0
6911,0
6913,0
6914,0
6915,0
6916,0
6917,0
6921,0
6922,0
6923,0
6924,0
6931,0
6932,0
6941,0
6941,0
6951,0
6952,0
6953,0
6955,0
6956,0
6957,0
6961,0
6964,0
6971,0
6974,0
6974,0
6981,0
6982,1
6983,0
6984,0
6986,0
6987,0
6988,0
6991,0
6994,0
6996,0
6997,0
6998,0
6999,0
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7011,0
7021,0
7025,0
7031,0
7035,0
7035,0
7037,0
7038,0
7039,0
7041,0
7044,0
7045,0
7046,0
7047,0
7048,0
7051,0
7054,0
7055,0
7061,0
7064,0
7065,0
7071,0
7075,0
7076,0
7077,0
7078,0
7081,0
7082,0
7084,0
7091,0
7095,0
7101,0
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7113,0
7115,0
7119,0
7121,0
7122,0
7123,0
7126,0
7131,0
7132,0
7134,0
7135,0
7136,0
7137,0
7141,0
7142,0
7151,0
7152,0
7156,0
7157,0
7161,0
7165,0
7201,0
7202,1
7203,0
7204,1
7205,0
7206,0
7207,0
7211,0
7213,0
7214,0
7215,0
7216,0
7217,0
7218,0
7221,0
7223,0
7223,0
7225,0
7226,0
7227,0
7231,0
7232,0
7233,0
7234,0
7241,0
7242,0
7244,0
7245,0
7251,0
7255,0
7256,0
7261,0
7263,0
7270,0
7273,0
7274,0
7275,0
7311,0
7312,0
7313,0
7314,0
7315,0
7316,0
7317,0
7321,0
7322,0
7323,0
7324,0
7325,0
7326,0
7327,0
7328,0
7329,0
7331,0
7331,1
7333,1
7334,0
7335,0
7336,0
7339,0
7341,0
7345,0
7345,0
7348,0
7351,0
7352,0
7361,0
7364,0
7371,0
7381,0
7382,0
7383,0
7384,0
7391,0
7392,0
7395,0
7396,0
7397,0
7399,0
7411,0
7412,0
7413,1
7414,0
7415,1
7416,0
7417,1
7418,0
7419,0
7421,0
7422,0
7423,0
7424,0
7425,0
7425,0
7427,0
7428,0
7429,0
7431,0
7433,0
7434,0
7435,0
7437,0
7439,0
7441,0
7442,0
7443,0
7447,0
7448,0
7451,0
7461,0
7462,0
7463,0
7466,0
7467,0
7468,0
7471,0
7472,0
7475,0
7478,0
7481,0
7482,0
7483,0
7491,0
7495,0
7496,0
7497,0
7511,1
7512,1
7513,0
7514,1
7521,1
7522,1
7523,0
7524,0
7525,0
7531,0
7532,0
7533,0
7533,0
7535,0
7536,0
7541,0
7542,0
7543,1
7544,1
7545,0
7546,0
7547,0
7547,0
7551,0
7552,0
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7559,0
7561,0
