pc4,INWONER,P_MAN,P_VROUW,P_INW_014,P_INW_1524,P_INW_2544,P_INW_4564,P_INW_65PL,AV1_FOOD,AV3_FOOD,AV5_FOOD,OAD,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,GEM_HH_GR,UITKMINAOW,P_LINK_HH,P_HINK_HH,log_median_inc
1487.0,145.0,0.5517241379310345,0.4482758620689655,0.06896551724137931,0.10344827586206895,0.1724137931034483,0.3793103448275862,0.27586206896551724,2.0,4.6,14.1,100.0,90.0,10.0,0.3333333333333333,2.1,5.0,33.3,19.8,10.257659366256744
1488.0,220.0,0.5,0.5,0.20454545454545456,0.11363636363636365,0.20454545454545453,0.2954545454545455,0.18181818181818185,0.2,2.6,9.1,66.0,90.0,10.0,1.0,3.1,44.166666666666664,29.58666666666666,27.283333333333335,10.192418844388339
1489.0,165.0,0.5454545454545454,0.4545454545454545,0.12121212121212124,0.18181818181818185,0.12121212121212123,0.4545454545454545,0.12121212121212123,1.6999999999999997,2.9,7.3,31.0,90.0,10.0,0.0,2.9,21.833333333333336,33.62666666666667,22.503333333333334,10.292145542327912
1501.0,6465.0,0.497293116782676,0.5027068832173239,0.16331269349845198,0.10294117647058824,0.2979876160990712,0.2732198142414861,0.16253869969040247,67.6,152.2,190.8,3686.9999999999995,70.0,20.0,20.0,2.0,665.0,49.3,11.6,10.434115803598301
1502.0,8525.0,0.4821114369501466,0.5178885630498534,0.15131964809384166,0.09442815249266863,0.2721407624633431,0.256891495601173,0.2252199413489736,52.5,151.1,195.1,3674.0,60.0,10.0,30.0,1.9,1110.0,54.6,9.6,10.65254236503437
1503.0,11245.0,0.48,0.52,0.17563361493997331,0.11694086260560246,0.2623388172521121,0.24455313472654516,0.200533570475767,3.9,140.10000000000002,188.1,2609.0,40.0,10.0,50.0,2.2,1585.0,52.6,11.4,10.295529640312152
1504.0,8445.0,0.4893364928909952,0.5106635071090048,0.2161042036708111,0.1261101243339254,0.290704558910598,0.2338661930136175,0.13321492007104796,5.1,128.1,188.4,2178.0,30.0,10.0,60.0,2.4,1285.0,56.4,10.6,10.480100916840122
1505.0,6540.0,0.4969418960244648,0.5030581039755352,0.20642201834862384,0.10856269113149847,0.3172782874617737,0.2492354740061162,0.11850152905198776,6.5,148.5,185.4,2109.0,50.0,10.0,40.0,2.2,865.0,50.0,10.900000000000002,10.671278276091838
1506.0,12955.0,0.5106136626785025,0.4893863373214975,0.13855654187572367,0.11617136240833653,0.2774990351215747,0.2859899652643767,0.18178309532998846,45.7,149.2,193.1,2989.0,70.0,20.0,20.0,2.0,1100.0,41.2,18.9,10.302263672493496
1507.0,12865.0,0.5023310023310024,0.4976689976689977,0.14418966187329965,0.1344733773804897,0.2689467547609794,0.3264671589584143,0.12592304702681695,2.6,30.2,143.5,1808.0,70.0,10.0,20.0,2.3,984.9999999999999,29.4,26.799999999999997,10.661954199216716
1508.0,4705.0,0.4984059511158342,0.5015940488841658,0.17003188097768332,0.13071200850159406,0.31030818278427197,0.25823591923485656,0.13071200850159406,4.9,86.90000000000002,189.5,1832.0,50.0,10.0,40.0,2.1,595.0,49.8,9.4,10.529425983402623
1509.0,6535.0,0.4938837920489297,0.5061162079510704,0.1262433052792655,0.1009946442234124,0.20428462127008412,0.2823259372609028,0.2861514919663351,3.3999999999999995,25.6,142.7,965.0,80.0,10.0,10.0,2.1,530.0,37.4,18.3,10.635855446249355
1511.0,9755.0,0.4910302409021015,0.5089697590978985,0.15991799077396207,0.1194259354177345,0.21066119938493083,0.3100973859559202,0.19989748846745256,7.6,23.600000000000005,142.4,1066.0,90.0,10.0,10.0,2.4,570.0,29.0,29.899999999999995,10.729853576882297
1521.0,11230.0,0.4964381121994657,0.5035618878005342,0.14253897550111358,0.10378619153674833,0.26280623608017817,0.27616926503340755,0.2146993318485524,16.4,73.60000000000002,114.5,1698.0000000000002,70.0,10.0,10.0,2.0,1220.0,49.3,10.1,10.54006438160768
1525.0,580.0,0.5042735042735043,0.4957264957264957,0.11206896551724138,0.13793103448275862,0.1724137931034483,0.4137931034482759,0.16379310344827586,1.4999999999999998,13.100000000000001,84.80000000000003,354.0,90.0,10.0,0.0,2.4,45.0,28.4,32.8,10.454494965934948
1531.0,13085.0,0.4938884644766998,0.5061115355233002,0.14787925105082156,0.1222774168895682,0.20252197172334732,0.2953763851738632,0.23194497516239973,7.6,45.60000000000001,94.8,1777.0,90.0,10.0,10.0,2.2,920.0,36.5,20.9,10.657259354912508
1534.0,510.0,0.5098039215686274,0.4901960784313725,0.1188118811881188,0.1485148514851485,0.12871287128712872,0.3663366336633663,0.23762376237623764,0.0,0.7999999999999999,61.699999999999996,242.0,90.0,0.0,0.0,2.4,25.0,26.8,28.7,10.664293381569886
1536.0,325.0,0.515625,0.484375,0.140625,0.140625,0.140625,0.359375,0.21875,0.9,5.0,28.099999999999998,75.0,90.0,10.0,0.0,2.5,15.0,15.699999999999998,34.6,10.288749953326773
