pc4,INWONER,MAN,VROUW,INW_014,INW_1524,INW_2544,INW_4564,INW_65PL,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,AANTAL_HH,TOTHH_EENP,TOTHH_MPZK,HH_EENOUD,HH_TWEEOUD,GEM_HH_GR,UITKMINAOW,OAD,P_LINK_HH,P_HINK_HH,AFS_CAFE,AV1_CAFE,AV3_CAFE,AV5_CAFE,AFS_CAFTAR,AV1_CAFTAR,AV3_CAFTAR,AV5_CAFTAR,AFS_HOTEL,AV5_HOTEL,AV10_HOTEL,AV20_HOTEL,AFS_RESTAU,AV1_RESTAU,AV3_RESTAU,AV5_RESTAU,median_inc
1011.0,9670.0,5020.0,4655.0,765.0,1095.0,3275.0,2835.0,1700.0,60.0,30.0,20.0,6435.0,4245.0,1315.0,330.0,495.0,1.5,760.0,6995.0,50.2,19.0,0.1,116.8,555.0,732.7,0.2,109.0,609.4,861.0,0.2,349.1,400.0,464.4,0.1,178.8,1219.4,1738.4,27500.0
1012.0,8420.0,4630.0,3785.0,445.0,1165.0,4370.0,1715.0,715.0,50.0,40.0,20.0,5960.0,4095.0,1330.0,185.0,265.0,1.4,420.0,8458.0,56.1,14.6,0.1,183.7,574.7,737.9,0.1,199.9,624.5,874.3,0.1,354.5,400.2,469.9,0.0,313.0,1267.9,1759.3,24900.0
1013.0,21335.0,10620.0,10715.0,2555.0,1835.0,7780.0,6090.0,3080.0,50.0,20.0,20.0,12630.0,7485.0,2595.0,955.0,1485.0,1.7,2485.0,6378.0,53.6,17.1,0.3,26.8,363.9,677.7,0.2,34.1,392.6,772.2,0.6,338.0,398.9,467.7,0.2,65.6,729.6,1529.2,27200.0
1014.0,1745.0,935.0,810.0,305.0,110.0,890.0,365.0,75.0,60.0,20.0,10.0,890.0,400.0,255.0,35.0,195.0,1.9,145.0,2901.0,31.8,29.6,0.9,3.8,104.1,504.1,0.5,12.1,137.3,583.5,0.4,245.4,400.1,470.6,0.5,10.1,204.4,1086.6,40700.0
1015.0,14885.0,7590.0,7295.0,1280.0,1560.0,5300.0,4280.0,2465.0,60.0,30.0,10.0,9820.0,6435.0,1950.0,490.0,860.0,1.5,1230.0,11009.0,51.1,19.7,0.1,81.5,551.1,737.3,0.2,85.2,582.3,870.3,0.3,359.8,400.5,473.5,0.1,190.4,1137.5,1740.9,27500.0
1016.0,10915.0,5650.0,5265.0,795.0,1105.0,4250.0,2940.0,1825.0,60.0,30.0,10.0,7285.0,4790.0,1555.0,325.0,535.0,1.5,730.0,11324.0,48.6,22.0,0.1,115.7,624.3,743.3,0.1,120.2,668.5,900.7,0.2,366.4,402.9,472.9,0.1,256.1,1368.5,1784.5,28600.0
1017.0,12640.0,6640.0,6000.0,1135.0,1585.0,5095.0,3105.0,1720.0,60.0,30.0,10.0,8055.0,5040.0,1810.0,320.0,785.0,1.6,545.0,9364.0,41.7,27.2,0.2,73.3,596.7,738.7,0.1,68.5,661.9,903.2,0.1,360.0,403.7,469.3,0.1,190.0,1405.6,1790.8,32200.0
1018.0,20920.0,10695.0,10225.0,2120.0,2590.0,7215.0,5915.0,3080.0,60.0,20.0,20.0,12500.0,7660.0,2575.0,775.0,1390.0,1.6,2325.0,6899.0,50.2,19.3,0.4,18.7,413.1,678.9,0.3,21.2,467.7,800.4,0.5,340.0,400.6,450.9,0.2,45.3,889.0,1635.2,27600.0
1019.0,18910.0,9520.0,9385.0,2805.0,1955.0,5850.0,6530.0,1770.0,60.0,20.0,20.0,9590.0,4150.0,2545.0,915.0,1910.0,2.0,1530.0,4304.0,31.7,30.9,0.8,3.4,101.3,518.2,0.3,6.4,129.3,595.1,0.8,256.5,391.9,441.1,0.3,11.0,216.4,1156.4,41100.0
1021.0,7110.0,3645.0,3465.0,1050.0,810.0,2515.0,1885.0,850.0,40.0,20.0,50.0,3855.0,2115.0,700.0,435.0,555.0,1.8,1260.0,2793.0,63.9,7.2,0.3,6.1,16.6,189.1,0.3,8.3,32.9,217.1,0.5,73.1,384.9,448.1,0.3,13.2,51.3,387.3,23800.0
1022.0,3125.0,1580.0,1545.0,735.0,260.0,1230.0,695.0,205.0,50.0,20.0,30.0,1395.0,540.0,265.0,145.0,435.0,2.2,240.0,2419.0,40.0,23.8,1.2,1.3,13.3,137.3,0.9,4.0,31.7,170.4,1.5,62.5,376.6,446.9,0.9,4.4,40.3,280.3,35000.0
1023.0,4675.0,2205.0,2470.0,790.0,410.0,1020.0,1460.0,1000.0,80.0,10.0,10.0,2320.0,965.0,565.0,280.0,500.0,2.0,515.0,2553.0,53.2,16.2,0.6,2.6,13.2,27.8,0.5,3.4,29.0,52.3,1.5,9.2,366.2,445.8,0.4,5.1,34.0,80.0,27900.0
1024.0,13185.0,6450.0,6735.0,2845.0,1770.0,4050.0,2975.0,1545.0,30.0,10.0,60.0,5885.0,2590.0,1020.0,825.0,1390.0,2.2,1595.0,2593.0,53.5,9.6,0.6,2.4,7.2,21.4,0.5,4.3,21.1,43.6,2.2,5.2,350.5,444.8,0.5,3.5,19.1,63.4,27900.0
1025.0,15295.0,7415.0,7880.0,2360.0,2085.0,4040.0,3730.0,3085.0,50.0,10.0,40.0,7850.0,4045.0,1560.0,815.0,1350.0,1.9,1785.0,2750.0,55.1,11.7,0.7,1.7,15.0,63.6,0.5,6.7,34.8,88.3,1.0,23.1,374.6,446.2,0.6,5.4,42.1,145.5,26400.0
1026.0,530.0,280.0,250.0,100.0,60.0,95.0,180.0,90.0,90.0,10.0,0.0,205.0,45.0,70.0,20.0,70.0,2.5,30.0,97.0,17.1,45.7,3.7,0.0,0.5,7.5,3.8,0.0,0.5,11.9,0.6,2.7,270.2,433.3,2.3,0.0,1.3,17.1,54100.0
1027.0,500.0,265.0,235.0,75.0,55.0,105.0,145.0,120.0,90.0,10.0,0.0,215.0,70.0,65.0,5.0,70.0,2.3,35.0,177.0,32.3,34.4,2.7,0.0,3.6,8.5,2.5,0.0,8.2,28.0,3.5,2.7,234.1,438.7,2.4,0.0,7.5,27.1,40800.0
1028.0,600.0,305.0,300.0,105.0,65.0,90.0,210.0,135.0,90.0,10.0,0.0,245.0,75.0,65.0,15.0,95.0,2.4,15.0,40.0,20.0,42.5,5.3,0.0,0.0,2.5,5.2,0.0,0.2,3.9,1.8,1.5,148.6,429.5,1.9,0.3,1.0,6.6,52800.0
1031.0,6395.0,3205.0,3190.0,1090.0,655.0,2380.0,1650.0,615.0,40.0,10.0,40.0,3320.0,1615.0,720.0,430.0,530.0,1.9,1010.0,3066.0,59.8,13.5,0.4,7.2,22.4,311.1,0.3,9.8,36.5,356.2,0.6,134.8,387.0,450.5,0.2,20.3,65.1,627.0,24200.0
1032.0,5710.0,2880.0,2830.0,1000.0,510.0,1770.0,1610.0,820.0,60.0,10.0,30.0,2900.0,1345.0,580.0,340.0,605.0,2.0,845.0,2766.0,59.6,9.6,0.4,6.0,20.3,260.0,0.3,8.3,42.3,296.5,0.9,104.7,387.1,449.9,0.3,16.5,65.8,535.9,25200.0
1033.0,12465.0,6070.0,6395.0,1605.0,1855.0,3720.0,3200.0,2085.0,60.0,10.0,30.0,6850.0,3680.0,1390.0,650.0,1095.0,1.8,1640.0,2039.0,56.7,9.5,1.5,0.2,7.1,36.0,0.5,2.9,15.1,67.6,1.5,9.4,363.2,441.5,0.5,3.7,24.2,107.2,25300.0
1034.0,14610.0,7155.0,7455.0,2795.0,1840.0,4045.0,3610.0,2320.0,40.0,10.0,50.0,6590.0,2880.0,1250.0,820.0,1585.0,2.2,1980.0,2426.0,55.1,11.2,1.4,0.4,13.4,56.4,0.7,1.2,30.2,95.2,2.4,13.7,375.1,446.0,0.6,1.7,37.0,161.4,27100.0
1035.0,10550.0,5075.0,5475.0,1950.0,1300.0,2540.0,3105.0,1650.0,60.0,10.0,30.0,4600.0,1585.0,1065.0,555.0,1360.0,2.3,1065.0,1983.0,41.5,21.8,1.2,0.8,7.4,21.0,0.6,1.9,17.8,45.8,2.2,7.0,331.5,442.8,0.6,1.7,23.7,64.9,34400.0
1036.0,2295.0,1145.0,1150.0,705.0,260.0,785.0,490.0,55.0,50.0,10.0,40.0,760.0,155.0,95.0,85.0,420.0,3.0,145.0,2438.0,23.1,36.7,1.2,0.3,9.5,39.6,1.3,0.0,18.6,79.7,2.0,8.5,373.6,439.4,1.1,0.5,31.2,122.5,50500.0
1037.0,145.0,80.0,65.0,20.0,10.0,15.0,65.0,30.0,80.0,10.0,10.0,70.0,20.0,25.0,5.0,15.0,2.1,15.0,324.0,34.47,24.536666666666665,2.5,0.0,3.7,48.7,1.0,1.0,9.8,56.8,2.2,4.8,110.2,439.1,1.5,0.1,6.9,66.4,37273.333333333336
1041.0,10.0,5.0,47.333333333333336,20.333333333333332,19.833333333333332,20.833333333333332,36.833333333333336,30.333333333333332,81.33333333333333,17.666666666666668,8.0,48.666666666666664,21.666666666666668,21.166666666666668,6.0,20.166666666666668,2.046666666666667,9.666666666666666,100.0,33.74999999999999,24.54,0.9,0.9,16.2,54.2,0.6,1.8,20.4,77.2,2.3,16.7,357.2,461.7,2.2,0.2,17.7,79.3,34863.333333333336
1042.0,30.0,15.0,15.0,20.833333333333332,19.666666666666668,10.0,10.0,26.666666666666668,70.0,17.333333333333332,9.666666666666666,20.0,15.0,18.833333333333332,5.5,18.833333333333332,1.5,10.0,121.0,35.14,23.039999999999996,2.1,0.0,2.2,97.7,1.5,0.0,11.9,133.2,1.6,22.4,388.4,466.1,1.8,0.0,8.2,169.6,35750.0
1043.0,770.0,445.0,330.0,10.0,340.0,405.0,20.0,151.83333333333334,20.0,50.0,30.0,670.0,585.0,75.0,19.666666666666668,5.0,1.1,60.0,1912.0,38.230000000000004,23.38,1.2,0.2,30.7,223.1,0.8,3.7,59.7,277.8,0.6,73.6,394.7,469.8,0.8,4.0,58.3,489.9,39330.0
1044.0,464.1666666666667,263.5,245.5,79.0,61.5,98.16666666666667,155.33333333333334,96.83333333333333,93.66666666666667,3.6666666666666665,0.3333333333333333,200.66666666666666,51.0,63.333333333333336,10.666666666666666,66.0,2.443333333333333,30.833333333333332,55.0,33.32333333333334,23.139999999999997,2.3066666666666666,0.5033333333333333,2.413333333333334,9.939999999999998,2.24,0.9600000000000001,4.516666666666667,15.69333333333333,4.1866666666666665,3.1033333333333335,12.446666666666665,35.91666666666666,1.7966666666666666,1.1366666666666667,5.686666666666666,20.240000000000006,38470.0
1045.0,80.0,55.0,25.0,19.666666666666668,19.333333333333332,25.0,45.0,5.0,50.0,40.0,10.0,75.0,70.0,19.666666666666668,5.666666666666667,19.333333333333332,1.1,15.0,49.0,33.11,24.129999999999995,4.5,0.0,0.0,1.8,2.5,0.0,0.9,3.2,5.2,0.1,52.7,454.9,4.0,0.0,0.0,2.1,35976.666666666664
1046.0,80.0,60.0,20.0,5.0,35.0,25.0,10.0,26.5,30.0,20.0,50.0,60.0,55.0,5.0,5.833333333333333,18.833333333333332,1.3,10.0,293.0,34.74333333333333,23.69666666666667,2.3,0.0,2.8,15.4,0.4,1.8,5.8,41.1,3.1,14.1,282.2,478.0,1.4,0.4,5.7,43.6,36300.0
1047.0,30.0,20.0,10.0,16.833333333333332,14.0,5.0,15.0,5.0,80.0,20.0,5.333333333333333,15.0,10.0,15.666666666666666,5.833333333333333,15.166666666666666,1.7,8.5,87.0,35.50666666666666,19.87,3.5,0.0,0.1,4.7,1.9,0.1,3.4,15.5,3.4,4.0,52.6,482.6,1.5,0.2,1.0,11.0,29000.0
1051.0,13380.0,6655.0,6725.0,1555.0,1305.0,5640.0,3685.0,1200.0,50.0,20.0,30.0,7870.0,4535.0,1620.0,600.0,1035.0,1.7,1510.0,8917.0,49.9,16.7,0.2,19.9,415.9,686.7,0.2,19.3,453.0,785.9,0.7,346.1,399.8,472.8,0.1,42.8,840.7,1567.7,27800.0
1052.0,12395.0,6230.0,6165.0,1260.0,1035.0,5360.0,3230.0,1505.0,50.0,20.0,20.0,7435.0,4535.0,1595.0,460.0,780.0,1.6,1535.0,11494.0,51.6,17.3,0.2,51.1,535.8,717.6,0.2,50.7,576.1,844.4,0.5,358.2,402.4,474.2,0.1,114.1,1124.9,1694.8,26200.0
1053.0,16375.0,8180.0,8195.0,1665.0,1490.0,7485.0,3850.0,1885.0,50.0,20.0,20.0,10370.0,6510.0,2135.0,610.0,995.0,1.6,1800.0,11565.0,54.9,14.9,0.1,61.1,546.4,719.5,0.1,72.8,605.3,878.1,0.3,363.7,403.7,472.5,0.1,157.8,1239.2,1735.2,31500.0
1054.0,17210.0,8435.0,8775.0,1955.0,1700.0,7585.0,4100.0,1875.0,60.0,30.0,10.0,10440.0,6230.0,2310.0,560.0,1225.0,1.6,1235.0,9822.0,44.4,24.5,0.2,46.5,432.0,722.4,0.2,48.2,491.9,890.2,0.4,365.0,403.2,471.2,0.1,140.5,1054.9,1756.9,25600.0
1055.0,20960.0,10270.0,10690.0,2820.0,2665.0,9710.0,4040.0,1725.0,40.0,20.0,40.0,11980.0,6815.0,2470.0,900.0,1625.0,1.7,2470.0,6889.0,56.0,9.8,0.3,12.4,188.9,627.9,0.2,24.0,230.2,723.1,0.5,315.8,403.5,471.8,0.2,23.5,407.5,1421.4,27300.0
1056.0,20245.0,10290.0,9955.0,2565.0,2215.0,9455.0,4400.0,1615.0,50.0,20.0,40.0,10615.0,5930.0,2410.0,730.0,1395.0,1.7,3380.0,9926.0,52.6,13.9,0.2,38.9,295.6,675.0,0.2,34.3,337.3,793.0,0.7,341.5,404.1,472.7,0.2,44.4,671.3,1572.8,26100.0
1057.0,17530.0,8710.0,8820.0,2300.0,2165.0,7705.0,3790.0,1570.0,50.0,20.0,30.0,10060.0,5705.0,2095.0,765.0,1350.0,1.7,2125.0,10678.0,55.2,13.6,0.2,45.0,288.8,685.5,0.2,40.6,329.1,822.7,0.6,348.7,404.6,472.4,0.2,56.9,688.0,1630.9,31500.0
1058.0,15885.0,7505.0,8380.0,2165.0,1550.0,7395.0,3250.0,1525.0,60.0,20.0,20.0,9130.0,4895.0,2225.0,580.0,1320.0,1.7,1125.0,8023.0,43.2,22.7,0.2,19.7,197.8,639.5,0.3,18.5,239.6,794.9,0.5,331.6,403.7,471.7,0.2,56.8,512.3,1585.9,28500.0
1059.0,6520.0,3180.0,3340.0,745.0,765.0,3040.0,1430.0,540.0,50.0,20.0,20.0,3845.0,2205.0,915.0,275.0,410.0,1.6,700.0,5906.0,49.0,18.9,0.3,12.9,92.6,412.3,0.2,19.4,144.1,556.9,0.6,218.7,402.1,469.5,0.2,43.4,301.2,1189.0,45000.0
1060.0,10150.0,5060.0,5090.0,1725.0,1625.0,2275.0,3455.0,1070.0,40.0,10.0,50.0,4010.0,1175.0,855.0,415.0,1540.0,2.5,760.0,3141.0,29.4,34.2,1.8,0.0,10.1,26.5,0.8,1.6,35.0,68.0,1.9,13.3,350.2,467.4,0.7,2.7,42.9,99.0,26300.0
1061.0,15190.0,7540.0,7650.0,2845.0,2790.0,5805.0,2705.0,1045.0,20.0,10.0,60.0,7230.0,3665.0,1235.0,635.0,1605.0,2.1,1985.0,5635.0,53.9,11.8,0.6,4.0,121.0,500.8,0.4,9.9,156.2,612.2,0.7,256.5,404.0,470.8,0.4,7.3,244.9,1162.5,26400.0
1062.0,12740.0,6490.0,6255.0,1560.0,2430.0,6105.0,1770.0,875.0,30.0,20.0,40.0,7770.0,4960.0,1465.0,340.0,900.0,1.6,1200.0,5247.0,53.2,14.3,0.7,2.8,90.3,392.0,0.3,9.4,122.5,524.4,0.5,207.3,400.5,470.4,0.5,9.0,254.5,1062.0,24800.0
1063.0,12790.0,6620.0,6170.0,2555.0,1615.0,4320.0,2920.0,1380.0,20.0,10.0,60.0,6135.0,3110.0,955.0,615.0,1385.0,2.1,1875.0,3773.0,60.3,8.3,0.4,3.1,50.1,244.5,0.4,10.8,79.0,320.6,0.7,81.9,399.9,470.7,0.3,10.6,85.3,581.2,24900.0
1064.0,17010.0,8635.0,8375.0,3145.0,2215.0,5460.0,4045.0,2135.0,30.0,10.0,60.0,8175.0,4045.0,1365.0,790.0,1860.0,2.1,2410.0,3903.0,59.5,11.0,0.4,4.1,59.0,248.1,0.5,7.2,82.8,331.3,0.8,95.2,399.6,470.6,0.3,8.6,107.7,600.7,25000.0
1065.0,12140.0,5935.0,6205.0,2190.0,1830.0,3840.0,2515.0,1765.0,30.0,20.0,50.0,6120.0,3250.0,1055.0,650.0,1100.0,1.9,1415.0,4166.0,59.5,9.4,0.4,3.3,66.6,279.5,0.3,9.8,97.6,377.6,1.2,146.4,399.4,470.7,0.3,14.4,189.3,750.1,36100.0
1066.0,18055.0,8905.0,9150.0,2665.0,2635.0,4855.0,5310.0,2595.0,50.0,20.0,30.0,8360.0,3365.0,1990.0,775.0,2155.0,2.1,1490.0,2873.0,36.5,25.5,1.3,0.5,20.8,104.1,0.6,2.2,49.9,174.1,1.2,53.3,394.4,469.2,0.5,4.9,90.0,341.1,27900.0
1067.0,19835.0,9975.0,9860.0,4185.0,2590.0,6380.0,4455.0,2220.0,30.0,10.0,60.0,8435.0,3500.0,1545.0,885.0,2415.0,2.3,2430.0,2718.0,52.7,11.5,0.4,2.7,14.2,80.2,0.5,2.2,29.0,144.6,1.7,24.6,375.2,474.0,0.4,5.0,37.6,161.3,25100.0
1068.0,16295.0,8010.0,8285.0,2510.0,2065.0,4800.0,3790.0,3125.0,40.0,10.0,50.0,8630.0,4570.0,1710.0,755.0,1490.0,1.9,2060.0,3697.0,59.2,9.7,0.4,3.5,17.9,107.5,0.3,8.7,51.6,167.1,0.8,32.5,390.3,470.1,0.3,12.6,70.6,282.8,27500.0
1069.0,26265.0,12975.0,13290.0,5260.0,3450.0,8445.0,5810.0,3295.0,30.0,10.0,60.0,11710.0,5235.0,2120.0,1180.0,2990.0,2.2,3140.0,3969.0,52.8,12.2,1.0,1.0,12.2,46.3,0.4,10.5,39.4,98.4,1.1,21.0,379.0,470.5,0.4,8.6,51.4,152.6,43900.0
1071.0,12730.0,6235.0,6490.0,1900.0,1235.0,3825.0,3290.0,2480.0,60.0,30.0,10.0,6855.0,3580.0,1605.0,385.0,1230.0,1.8,400.0,7772.0,30.1,40.1,0.4,19.8,354.6,735.6,0.2,39.8,444.8,902.2,0.2,360.9,404.0,469.7,0.1,101.9,1034.1,1794.0,26500.0
1072.0,13745.0,6735.0,7010.0,1200.0,1505.0,6640.0,2965.0,1435.0,50.0,30.0,20.0,8915.0,5710.0,1860.0,475.0,740.0,1.5,1270.0,9985.0,53.3,16.5,0.1,54.1,369.8,732.8,0.1,75.3,464.1,895.2,0.2,360.0,406.2,465.3,0.1,192.6,1039.3,1782.4,25600.0
1073.0,13295.0,6565.0,6730.0,1285.0,1390.0,5835.0,3190.0,1595.0,50.0,20.0,20.0,8425.0,5190.0,1750.0,640.0,735.0,1.6,1615.0,11110.0,55.7,14.9,0.2,51.5,345.2,712.5,0.2,64.8,416.3,865.4,0.4,355.9,404.3,460.4,0.1,165.5,925.3,1747.2,25000.0
1074.0,8295.0,4050.0,4245.0,865.0,940.0,3395.0,1990.0,1100.0,50.0,20.0,30.0,5205.0,3235.0,1005.0,375.0,515.0,1.6,955.0,10696.0,56.7,14.9,0.2,40.0,379.3,701.6,0.2,50.6,440.6,853.9,0.3,352.3,403.0,459.8,0.1,128.3,957.9,1732.2,34200.0
1075.0,10500.0,5040.0,5465.0,1520.0,1075.0,3840.0,2725.0,1345.0,60.0,30.0,20.0,5810.0,3110.0,1295.0,420.0,925.0,1.8,735.0,7583.0,41.4,29.4,0.3,14.6,214.0,661.5,0.2,25.5,282.5,808.4,0.4,337.8,404.0,471.3,0.1,76.9,643.6,1634.0,29200.0
1076.0,11325.0,5375.0,5945.0,1470.0,1055.0,4515.0,2690.0,1595.0,60.0,20.0,20.0,6520.0,3505.0,1425.0,605.0,910.0,1.7,1100.0,5084.0,48.9,21.1,0.3,6.2,106.4,457.1,0.2,18.2,188.4,607.2,0.6,249.4,403.0,469.9,0.2,37.0,440.3,1283.1,53100.0
1077.0,9880.0,4705.0,5180.0,1985.0,980.0,2555.0,2545.0,1810.0,60.0,30.0,10.0,4725.0,2135.0,1015.0,290.0,1245.0,2.1,185.0,5202.0,26.1,48.3,0.6,4.3,187.1,669.5,0.3,15.5,275.9,814.1,0.4,339.1,405.3,468.9,0.3,27.6,693.7,1658.4,30000.0
1078.0,14845.0,6920.0,7925.0,2020.0,1620.0,6040.0,3195.0,1970.0,60.0,20.0,10.0,8530.0,4620.0,1880.0,615.0,1265.0,1.7,1015.0,8505.0,45.5,24.4,0.3,15.1,187.0,677.2,0.2,25.9,264.7,815.6,0.4,350.9,404.7,458.2,0.2,69.2,645.4,1680.3,27000.0
1079.0,14675.0,6840.0,7835.0,1665.0,1555.0,6080.0,3165.0,2205.0,60.0,20.0,20.0,8955.0,5300.0,1895.0,620.0,1000.0,1.6,1375.0,5958.0,52.6,17.2,0.3,8.4,119.9,593.5,0.3,16.2,197.8,731.4,0.7,325.0,403.7,457.1,0.2,37.4,465.4,1520.7,30300.0
1081.0,5345.0,2540.0,2805.0,705.0,470.0,1435.0,1235.0,1500.0,50.0,30.0,20.0,3050.0,1790.0,605.0,135.0,500.0,1.7,255.0,2639.0,47.7,24.7,0.9,1.6,12.2,119.1,0.5,4.5,63.7,239.8,0.7,82.5,399.0,458.5,0.3,8.8,115.4,540.6,33100.0
1082.0,11865.0,5710.0,6155.0,1480.0,1150.0,4970.0,2195.0,2070.0,40.0,30.0,30.0,6960.0,3900.0,1595.0,425.0,970.0,1.7,595.0,4030.0,41.1,21.5,1.3,0.2,18.7,213.8,0.3,13.4,78.1,340.6,0.5,149.7,400.4,456.5,0.2,15.8,159.5,804.1,25200.0
1083.0,7600.0,3590.0,4015.0,755.0,1045.0,2500.0,1390.0,1905.0,50.0,30.0,30.0,4650.0,3045.0,845.0,255.0,480.0,1.5,545.0,3126.0,53.0,16.0,1.6,0.0,23.4,201.4,0.4,8.0,84.4,330.1,0.5,156.1,400.1,454.7,0.3,10.7,163.5,790.9,46000.0
1086.0,4205.0,2140.0,2065.0,1110.0,580.0,1180.0,1180.0,155.0,50.0,20.0,30.0,1590.0,465.0,265.0,240.0,600.0,2.6,360.0,1126.0,29.2,38.1,2.3,0.0,1.0,23.8,0.6,1.1,10.0,40.9,1.1,3.8,351.2,438.4,0.4,2.8,20.4,72.0,43600.0
1087.0,19525.0,9580.0,9950.0,5275.0,2305.0,6150.0,4910.0,885.0,50.0,20.0,40.0,7745.0,2510.0,1370.0,1010.0,2810.0,2.5,1505.0,1719.0,29.1,35.1,3.8,0.0,0.1,2.1,0.4,4.7,9.4,14.3,1.2,1.2,269.4,434.6,0.4,8.8,19.8,25.3,26400.0
1091.0,16935.0,8475.0,8460.0,1915.0,2070.0,7260.0,3910.0,1785.0,50.0,20.0,30.0,10180.0,6135.0,2020.0,720.0,1175.0,1.7,1950.0,8654.0,53.0,16.2,0.2,20.5,361.6,655.5,0.2,30.4,417.0,808.9,0.4,346.1,402.7,457.0,0.1,60.4,864.8,1651.9,25600.0
1092.0,9005.0,4425.0,4580.0,1285.0,1040.0,3565.0,2155.0,960.0,50.0,20.0,40.0,4945.0,2720.0,980.0,430.0,755.0,1.8,1130.0,8015.0,54.9,15.5,0.2,23.6,221.7,607.0,0.1,37.3,271.8,738.8,0.3,338.5,401.5,454.1,0.1,64.3,564.5,1504.4,24700.0
1093.0,10185.0,5015.0,5170.0,1215.0,1205.0,3960.0,2445.0,1355.0,50.0,20.0,40.0,5850.0,3450.0,1125.0,475.0,740.0,1.7,1395.0,8636.0,56.3,13.9,0.2,28.9,233.3,604.8,0.1,40.3,274.4,721.0,0.4,334.0,399.5,451.5,0.1,63.6,539.3,1486.4,26400.0
1094.0,12625.0,6340.0,6285.0,1645.0,1585.0,5550.0,2660.0,1185.0,40.0,20.0,40.0,7060.0,3925.0,1475.0,535.0,1045.0,1.8,1675.0,8231.0,54.2,12.3,0.2,27.6,112.6,562.0,0.2,33.1,154.8,663.4,0.6,320.4,397.3,444.1,0.2,46.5,301.2,1352.0,22900.0
1095.0,13695.0,6860.0,6835.0,1840.0,2270.0,5150.0,2995.0,1440.0,40.0,20.0,50.0,7700.0,4505.0,1435.0,595.0,1075.0,1.7,1815.0,4701.0,58.7,10.8,0.4,12.8,63.2,441.4,0.4,15.9,98.3,522.7,1.1,232.6,392.1,442.0,0.3,22.2,174.0,1029.2,14900.0
1096.0,4790.0,2430.0,2360.0,295.0,1440.0,2290.0,545.0,220.0,60.0,20.0,20.0,3195.0,2370.0,555.0,60.0,195.0,1.4,280.0,2769.0,57.3,19.9,1.3,0.4,49.0,343.2,0.5,3.0,87.7,455.7,0.8,192.2,394.1,453.0,0.5,4.1,178.8,917.3,23400.0
1097.0,14570.0,7215.0,7355.0,1875.0,1780.0,5055.0,3385.0,2475.0,60.0,20.0,30.0,8335.0,4980.0,1625.0,625.0,1060.0,1.7,1660.0,4615.0,58.8,14.8,0.6,3.6,89.5,421.5,0.4,9.1,136.7,535.1,0.8,237.8,395.6,451.7,0.4,13.0,273.3,1064.4,33600.0
1098.0,15870.0,7565.0,8305.0,2495.0,3140.0,4765.0,3695.0,1770.0,60.0,20.0,20.0,8555.0,4575.0,1700.0,520.0,1675.0,1.9,915.0,4820.0,36.7,31.3,0.5,4.0,68.6,381.1,0.4,9.7,108.9,470.8,1.3,195.9,394.0,446.9,0.3,18.5,195.6,926.1,31533.333333333332
1101.0,95.0,65.0,30.0,49.0,10.0,70.0,10.0,68.33333333333333,10.0,50.0,30.0,85.0,75.0,44.0,9.5,39.666666666666664,1.1,23.0,1387.0,35.266666666666666,22.723333333333336,0.7,1.9,6.3,18.9,0.5,6.6,43.7,77.7,0.5,12.8,344.3,452.0,0.4,5.5,41.1,84.2,21100.0
1102.0,24170.0,12210.0,11965.0,4005.0,4595.0,7595.0,6145.0,1830.0,20.0,10.0,70.0,13475.0,8150.0,1490.0,2170.0,1475.0,1.8,3780.0,3209.0,67.1,5.9,1.4,0.1,8.6,19.9,0.5,5.1,45.9,78.0,1.4,11.3,310.4,447.7,0.6,4.7,47.2,87.5,25400.0
1103.0,14275.0,7175.0,7095.0,2285.0,2150.0,4030.0,3935.0,1875.0,20.0,10.0,70.0,7580.0,4165.0,1095.0,1160.0,1075.0,1.9,1765.0,3436.0,56.9,11.3,0.9,0.7,4.2,17.7,0.8,1.9,24.6,66.5,2.3,9.0,290.9,441.7,0.6,2.9,25.5,78.4,22800.0
1104.0,15185.0,7585.0,7605.0,2755.0,2280.0,4565.0,3955.0,1630.0,20.0,10.0,70.0,7915.0,4305.0,980.0,1405.0,1140.0,1.9,2160.0,3219.0,64.4,6.3,0.8,0.7,2.4,15.6,0.7,2.3,11.9,60.9,1.4,8.1,155.5,436.6,0.7,1.8,11.5,71.8,10500.0
1105.0,620.0,330.0,290.0,15.0,385.0,170.0,40.0,10.0,50.0,10.0,40.0,485.0,450.0,20.0,5.0,5.0,1.1,45.0,1500.0,87.4,3.5,1.4,0.0,6.0,12.6,0.8,1.3,15.7,51.3,1.4,10.0,95.9,441.2,0.7,2.0,19.1,53.4,27100.0
1106.0,18095.0,8725.0,9370.0,3190.0,2350.0,4675.0,5135.0,2745.0,30.0,10.0,60.0,8805.0,4140.0,1415.0,1700.0,1455.0,2.0,2620.0,2417.0,54.2,10.9,0.7,1.2,6.1,12.3,0.8,1.4,17.7,51.0,2.5,9.1,55.6,438.4,0.9,2.0,17.0,54.1,27100.0
