pc4,INWONER,MAN,VROUW,INW_014,INW_1524,INW_2544,INW_4564,INW_65PL,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,AANTAL_HH,TOTHH_EENP,TOTHH_MPZK,HH_EENOUD,HH_TWEEOUD,GEM_HH_GR,UITKMINAOW,OAD,P_LINK_HH,P_HINK_HH,AFS_CAFE,AV1_CAFE,AV3_CAFE,AV5_CAFE,AFS_CAFTAR,AV1_CAFTAR,AV3_CAFTAR,AV5_CAFTAR,AFS_HOTEL,AV5_HOTEL,AV10_HOTEL,AV20_HOTEL,AFS_RESTAU,AV1_RESTAU,AV3_RESTAU,AV5_RESTAU,median_inc
1022.0,0.11307014181678804,0.11529503105590062,0.1109008327024981,0.12080536912751678,0.05349344978165939,0.12396694214876033,0.09849624060150376,0.03770028275212064,0.4444444444444444,0.3333333333333333,0.375,0.09884371503170458,0.06568446899938613,0.09689922480620156,0.06466512702078522,0.11862068965517242,0.45833333333333337,0.06225165562913907,0.2075896725004332,0.43391812865497076,0.3192360163710778,0.11224489795918365,0.007076755579749593,0.021303860323562393,0.18471680344410066,0.10256410256410256,0.02001000500250125,0.047419596110695586,0.1886625332152347,0.09210526315789472,0.17057860262008734,0.9271294928606598,0.9116441164411644,0.11842105263157895,0.014057507987220448,0.028671030165054068,0.15624303232998885,0.36923076923076925
1023.0,0.17247987734764278,0.1638198757763975,0.1809235427706283,0.13003355704697986,0.08624454148471616,0.10227272727272728,0.21353383458646616,0.1875589066918002,0.7777777777777778,0.16666666666666666,0.125,0.1678478179783663,0.11786372007366483,0.2131782945736434,0.12702078521939955,0.13655172413793104,0.375,0.13509933774834437,0.21919944550337897,0.5883040935672516,0.2155525238744884,0.0510204081632653,0.014153511159499185,0.02114368092263335,0.03740078030404951,0.05128205128205128,0.017008504252126064,0.04338070306656694,0.057905225863596095,0.09210526315789472,0.025109170305676855,0.9015263417035942,0.9093890938909389,0.052631578947368425,0.016293929712460062,0.02418895845190666,0.044593088071348944,0.2782051282051282
1024.0,0.49865848984285166,0.4934006211180124,0.5037850113550341,0.4748322147651007,0.38318777292576417,0.4152892561983471,0.4413533834586466,0.29029217719132894,0.2222222222222222,0.16666666666666666,0.75,0.4337933606863111,0.3173726212400246,0.38953488372093026,0.3787528868360277,0.3820689655172414,0.45833333333333337,0.42119205298013246,0.22266504938485532,0.591812865497076,0.12551159618008184,0.0510204081632653,0.0130647795318454,0.011532916866890919,0.028790528723261134,0.05128205128205128,0.02151075537768884,0.03156320119670905,0.04827280779450841,0.1381578947368421,0.014192139737991268,0.862875430822255,0.9073390733907339,0.06578947368421052,0.011182108626198083,0.013588503130335801,0.03534002229654404,0.2782051282051282
1025.0,0.5795323878880797,0.5683229813664596,0.5904617713853142,0.3934563758389262,0.4519650655021834,0.4142561983471074,0.5548872180451128,0.5805843543826579,0.4444444444444444,0.16666666666666666,0.5,0.5803804550540843,0.4960098219766728,0.5988372093023255,0.3741339491916859,0.37103448275862067,0.33333333333333326,0.47152317880794703,0.23626754461964997,0.6105263157894737,0.15416098226466574,0.06122448979591836,0.009254218835057159,0.02402691013935608,0.0855643750840845,0.05128205128205128,0.0335167583791896,0.052056843679880324,0.09776350752878653,0.05921052631578947,0.06304585152838428,0.9222058099458396,0.9102091020910209,0.07894736842105263,0.017252396166134186,0.02995162208309619,0.08110367892976589,0.258974358974359
1026.0,0.013606745879647374,0.01436335403726708,0.012869038607115822,0.014261744966442953,0.009825327510917031,0.006714876033057851,0.021052631578947368,0.016022620169651274,0.8888888888888888,0.16666666666666666,0.0,0.010070869078701977,0.004910988336402701,0.02131782945736434,0.006928406466512702,0.01793103448275862,0.5833333333333334,0.006622516556291391,0.006411367180731243,0.16608187134502925,0.6180081855388814,0.36734693877551017,0.0,0.0008008970046452027,0.01009013857123638,0.4743589743589743,0.0,0.0007479431563201197,0.013175376439326838,0.03289473684210526,0.007368995633187774,0.6651895617922206,0.8837638376383764,0.3026315789473684,0.0,0.0009248719408081958,0.009531772575250837,0.6141025641025641
1027.0,0.01245688003066309,0.013198757763975156,0.011733535200605601,0.010067114093959731,0.008733624454148471,0.007747933884297521,0.015789473684210527,0.021677662582469368,0.8888888888888888,0.16666666666666666,0.0,0.01081685938082805,0.00798035604665439,0.01937984496124031,0.0,0.01793103448275862,0.4999999999999999,0.007947019867549669,0.013342574943683938,0.343859649122807,0.4638472032742156,0.2653061224489796,0.0,0.0057664584334454596,0.011435490380734563,0.30769230769230765,0.0,0.012266267763649962,0.03100088573959256,0.22368421052631576,0.007368995633187774,0.5763170851797145,0.8948339483394834,0.3157894736842105,0.0,0.005335799658508823,0.015105908584169455,0.44358974358974357
1028.0,0.01628976619394404,0.016304347826086956,0.016654049962149888,0.015100671140939598,0.010917030567685589,0.006198347107438017,0.02556390977443609,0.024505183788878417,0.8888888888888888,0.16666666666666666,0.0,0.013054830287206266,0.008594229588704727,0.01937984496124031,0.004618937644341801,0.02482758620689655,0.5416666666666666,0.0026490066225165563,0.0014728816496274476,0.2,0.5743519781718963,0.5306122448979592,0.0,0.0,0.0033633795237454594,0.6538461538461539,0.0,0.0002991772625280479,0.004317980513728964,0.11184210526315788,0.004093886462882096,0.3658296405711472,0.8759737597375974,0.25,0.0009584664536741213,0.000711439954467843,0.0036789297658862876,0.5974358974358974
1031.0,0.23840551935607512,0.24145962732919254,0.23542770628311885,0.18036912751677853,0.13973799126637554,0.2427685950413223,0.24210526315789474,0.11498586239396795,0.3333333333333333,0.16666666666666666,0.5,0.2424468481909735,0.1976672805402087,0.27325581395348836,0.19630484988452657,0.14482758620689656,0.33333333333333326,0.2662251655629139,0.2636458152833131,0.6654970760233918,0.17871759890859482,0.030612244897959186,0.039194338595536206,0.03588018580810508,0.41853894793488505,0.025641025641025637,0.04902451225612807,0.054599850411368736,0.3943755535872453,0.03289473684210526,0.3679039301310044,0.9527326440177253,0.9190241902419024,0.026315789473684213,0.06485623003194889,0.046314741035856574,0.3494983277591973,0.23076923076923078
1032.0,0.2121502491376006,0.21622670807453417,0.20817562452687358,0.16526845637583892,0.10807860262008734,0.1797520661157025,0.23609022556390977,0.1536286522148916,0.5555555555555556,0.16666666666666666,0.375,0.21111525550167848,0.16451810926949048,0.2189922480620155,0.15473441108545036,0.16551724137931034,0.375,0.22251655629139072,0.2376537861722405,0.6631578947368422,0.12551159618008184,0.030612244897959186,0.0326619488296135,0.03251641838859523,0.3497914704695278,0.025641025641025637,0.0415207603801901,0.06327599102468212,0.3282772364924712,0.05263157894736842,0.2857532751091703,0.9529788281634664,0.9177941779417794,0.039473684210526314,0.052715654952076675,0.046812749003984064,0.2987179487179487,0.24358974358974358
1033.0,0.4710617094672288,0.46389751552795033,0.4780469341408024,0.26677852348993286,0.4017467248908297,0.381198347107438,0.47518796992481205,0.3920829406220547,0.5555555555555556,0.16666666666666666,0.375,0.505781424841477,0.45119705340699817,0.5329457364341085,0.2979214780600462,0.3006896551724138,0.2916666666666667,0.433112582781457,0.1746664356264079,0.6292397660818714,0.12414733969986358,0.14285714285714285,0.0010887316276537834,0.011372737465961878,0.04843266514193462,0.05128205128205128,0.014507253626813406,0.022587883320867613,0.07484499557130203,0.09210526315789472,0.025655021834061136,0.8941408173313639,0.9005740057400574,0.06578947368421052,0.011821086261980831,0.0172168468981218,0.05975473801560758,0.24487179487179486
1034.0,0.5532771176696052,0.5481366459627329,0.5582891748675246,0.4664429530201342,0.39847161572052403,0.4147727272727273,0.5368421052631579,0.4363807728557964,0.3333333333333333,0.16666666666666666,0.625,0.48638567698619917,0.3529772866789441,0.4786821705426357,0.37644341801385683,0.43586206896551727,0.45833333333333337,0.5231788079470199,0.20819615317969156,0.6105263157894737,0.14733969986357434,0.13265306122448978,0.002177463255307567,0.021464039724491433,0.07587784205569757,0.07692307692307691,0.006003001500750375,0.04517576664173523,0.1054030115146147,0.15131578947368418,0.03739082969432314,0.9234367306745447,0.9097990979909799,0.07894736842105263,0.005431309904153354,0.02632327831531019,0.08996655518394649,0.26794871794871794
1035.0,0.3976619394403986,0.38664596273291924,0.4084027252081756,0.32466442953020136,0.28056768558951967,0.259297520661157,0.46090225563909776,0.3100848256361923,0.5555555555555556,0.16666666666666666,0.375,0.3379336068631108,0.1939840392879067,0.4069767441860465,0.2540415704387991,0.3737931034482759,0.4999999999999999,0.280794701986755,0.16981459019234102,0.45146198830409356,0.29195088676671216,0.11224489795918365,0.004354926510615134,0.011853275668749,0.02825238799946186,0.0641025641025641,0.009504752376188093,0.02662677636499626,0.05070859167404782,0.1381578947368421,0.019104803493449785,0.8161004431314623,0.9032390323903239,0.07894736842105263,0.005431309904153354,0.016861126920887877,0.03617614269788183,0.36153846153846153
1036.0,0.08125718666155615,0.08152173913043478,0.080999242997729,0.11577181208053691,0.05349344978165939,0.07799586776859505,0.06766917293233082,0.00942507068803016,0.4444444444444444,0.16666666666666666,0.5,0.05147333084669899,0.01841620626151013,0.031007751937984496,0.03695150115473441,0.11448275862068966,0.7916666666666666,0.03708609271523179,0.20923583434413445,0.2362573099415205,0.4952251023192361,0.11224489795918365,0.001633097441480675,0.015217043088258851,0.05327593165612808,0.15384615384615383,0.0,0.027823485415108453,0.08824180690876882,0.12499999999999999,0.02319868995633188,0.9197439684884294,0.8962689626896269,0.14473684210526316,0.001597444089456869,0.0221969265793967,0.06828316610925307,0.5679487179487179
1037.0,-0.0011498658489842851,-0.0011645962732919255,-0.0011355034065102195,0.0008389261744966443,-0.001091703056768559,-0.0015495867768595042,0.0037593984962406013,0.00471253534401508,0.7777777777777778,0.16666666666666666,0.125,0.0,0.001841620626151013,0.003875968992248062,0.0,0.002758620689655172,0.4166666666666667,0.0026490066225165563,0.026078669208109514,0.2907992202729045,0.4341973624374716,0.24489795918367344,0.0,0.0059266378343745,0.06551863312256155,0.11538461538461538,0.0050025012506253125,0.014659685863874346,0.0628875110717449,0.1381578947368421,0.013100436681222708,0.27129492860659776,0.8956539565395655,0.19736842105263158,0.0003194888178913738,0.004908935685828117,0.03701226309921962,0.42324786324786323
1041.0,-0.006324262169413568,-0.006987577639751553,0.04437294978551602,0.05237695749440717,0.03580786026200874,0.03737947658402204,0.04907268170426065,0.050047125353440136,0.6962962962962963,0.2388888888888889,0.25833333333333336,0.038853661569066264,0.028115408225905466,0.054134366925064605,0.0708237105465743,0.0591264367816092,0.4680555555555556,0.02913907284768212,0.006671287471841969,0.4226900584795323,0.343656207366985,0.08163265306122448,0.004899292324442026,0.025949062950504566,0.07291806807480157,0.0641025641025641,0.009004502251125562,0.03051608077786088,0.08547387068201949,0.14473684210526314,0.04557860262008734,0.879369768586903,0.9419844198441985,0.2894736842105263,0.0006389776357827476,0.01259248719408082,0.04420289855072464,0.4029487179487179
1042.0,-0.0055576849367573785,-0.006211180124223602,-0.004920514761544285,0.049524608501118575,0.038391557496360994,-0.002066115702479339,-0.004511278195488722,0.05384857053094565,0.6666666666666666,0.25000000000000006,0.22083333333333333,-0.003729951510630362,0.0012277470841006752,0.058979328165374684,0.04041570438799077,0.05466666666666667,0.16666666666666663,0.0013245033112582781,0.00849072950961705,0.3884600389863548,0.35729877216916783,0.2040816326530612,0.0,0.003523946820438892,0.13144087178797256,0.17948717948717946,0.0,0.01780104712041885,0.1474756421612046,0.09868421052631578,0.0611353711790393,0.9561792220580995,0.9510045100451004,0.2368421052631579,0.0,0.005833807626636312,0.09453734671125975,0.40282051282051284
1043.0,0.022805672671521657,0.02717391304347826,0.018925056775170326,-0.0008389261744966443,0.07096069868995633,0.038739669421487606,-0.0030075187969924814,0.10028275212064089,0.1111111111111111,0.8333333333333334,0.375,0.04475941812756434,0.07120933087783916,0.023255813953488372,0.07906081601231718,0.0,0.0,0.01456953642384106,0.1636631433027205,0.4889278752436647,0.2814006366530241,0.11224489795918365,0.0010887316276537834,0.049175076085215444,0.3001479886990448,0.08974358974358974,0.01850925462731366,0.08930441286462229,0.3075730735163862,0.03289473684210526,0.20087336244541484,0.9716888232397833,0.958589585895859,0.10526315789473685,0.012779552715654952,0.041476949345475245,0.27307692307692305,0.3679487179487179
1044.0,0.010361568928069503,0.011296583850931678,0.010711582134746406,0.01029082774049217,0.010553129548762736,0.0060778236914600554,0.01621553884711779,0.016368206094879042,0.9222222222222223,0.06666666666666667,0.004166666666666667,0.00814372746487629,0.005381624718641295,0.023837209302325583,0.003156274056966897,0.01604597701149425,0.5680555555555556,0.00653421633554084,0.002772483105181078,0.34693957115009744,0.326693951796271,0.21020408163265306,0.003774269642533116,0.004346201078541301,0.014121709493699267,0.2628205128205128,0.0053360013340003325,0.0063724756918474195,0.017161204605845876,0.2754385964912281,0.0087245269286754,0.029057935335631054,0.07019953532868661,0.20921052631578949,0.004089456869009585,0.003903433883513565,0.011166852471200295,0.42713675213675206
1045.0,-0.003641241855116903,-0.003105590062111801,-0.004163512490537472,0.017841163310961968,0.021615720524017466,-0.0005165289256198347,0.0007518796992481203,0.0,0.4444444444444444,0.6666666666666666,0.125,0.0003729951510630362,0.00798035604665439,0.033139534883720935,0.016628175519630483,0.02680459770114942,0.0,0.0026490066225165563,0.0022526425229596257,0.32705653021442493,0.43683492496589355,0.4489795918367347,0.0,0.0,0.002421633257096731,0.30769230769230765,0.0,0.0013462976813762154,0.00354295837023915,0.3355263157894737,0.0002729257641921398,0.12973904480551454,0.9280442804428044,0.5263157894736842,0.0,0.0,0.0011705685618729098,0.41393162393162386
1046.0,-0.003641241855116903,-0.002717391304347826,-0.004542013626040878,-0.0016778523489932886,0.004366812227074236,-0.0005165289256198347,-0.004511278195488722,0.06801759346528433,0.2222222222222222,0.3333333333333333,0.625,-0.0007459903021260724,0.006138735420503376,-0.003875968992248062,0.0665896843725943,0.06928735632183908,0.08333333333333331,0.0013245033112582781,0.023392826199965345,0.4477972709551656,0.29745338790359255,0.2244897959183673,0.0,0.004485023226013135,0.020718417866272033,0.038461538461538464,0.009004502251125562,0.008676140613313389,0.04550487156775908,0.19736842105263155,0.0384825327510917,0.6947316592811423,0.97539975399754,0.18421052631578946,0.0012779552715654952,0.004055207740466705,0.024303232998885173,0.39333333333333326
1047.0,-0.0055576849367573785,-0.005822981366459627,-0.005299015897047691,0.02360178970917226,0.02372634643377002,-0.0025826446280991736,-0.0037593984962406013,0.0,0.7777777777777778,0.3333333333333333,0.10416666666666667,-0.004102946661693398,0.0006138735420503376,0.039211886304909564,0.020092378752886834,0.027126436781609194,0.24999999999999994,0.015187637969094923,0.005544966210362156,0.32596491228070174,0.4230559345156889,0.346938775510204,0.0,0.00016017940092904055,0.006323153504641465,0.23076923076923073,0.0005002501250625312,0.0050860134629768135,0.01716120460584588,0.21710526315789472,0.01091703056768559,0.12949286065977353,0.9848298482984831,0.19736842105263158,0.0006389776357827476,0.000711439954467843,0.006131549609810479,0.2923076923076923
1051.0,0.5061326178612495,0.5093167701863354,0.5030280090840272,0.25838926174496646,0.2816593886462882,0.5795454545454546,0.5481203007518797,0.22525918944392084,0.4444444444444444,0.3333333333333333,0.375,0.5818724356583365,0.5561694290976059,0.622093023255814,0.2748267898383372,0.28413793103448276,0.24999999999999994,0.39867549668874175,0.7705770230462659,0.5497076023391813,0.22237380627557982,0.01020408163265306,0.10832879695155144,0.6661861284638796,0.9238530875824029,0.01282051282051282,0.09654827413706854,0.6776364996260285,0.8701284322409211,0.039473684210526314,0.9445960698689958,0.9842442146725752,0.964739647396474,0.013157894736842106,0.13674121405750797,0.5981075697211156,0.8738573021181717,0.27692307692307694
1052.0,0.4683786891529322,0.4763198757763975,0.4606358819076457,0.20889261744966442,0.22270742358078602,0.5506198347107438,0.47969924812030074,0.2827521206409048,0.4444444444444444,0.3333333333333333,0.25,0.5494218575158523,0.5561694290976059,0.6124031007751938,0.21016166281755197,0.21379310344827587,0.20833333333333334,0.4052980132450331,0.9938485531103795,0.5695906432748539,0.23055934515688953,0.01020408163265306,0.2781709308655417,0.8582412301777991,0.9654244584958968,0.01282051282051282,0.25362681340670334,0.8617801047120419,0.9348981399468556,0.02631578947368421,0.9776200873362446,0.9906450024618414,0.967609676096761,0.013157894736842106,0.3645367412140575,0.8002988047808766,0.9447045707915273,0.2564102564102564
1053.0,0.620927558451514,0.6277173913043478,0.6143073429220288,0.27684563758389263,0.3220524017467249,0.7701446280991735,0.5729323308270676,0.354382657869934,0.4444444444444444,0.3333333333333333,0.25,0.7683700111898545,0.7986494782074892,0.8217054263565892,0.279445727482679,0.2731034482758621,0.20833333333333334,0.47549668874172185,1.0,0.6081871345029239,0.19781718963165076,0.0,0.3326075122482308,0.8752202466762775,0.9679806269339433,0.0,0.36418209104552274,0.9054599850411368,0.9722099202834367,0.013157894736842103,0.9926310043668123,0.9938453963564746,0.9641246412464125,0.013157894736842106,0.5041533546325879,0.881616391576551,0.9672240802675586,0.3243589743589744
1054.0,0.6529321579149099,0.6475155279503105,0.6582134746404239,0.32550335570469796,0.36790393013100436,0.7804752066115702,0.6105263157894737,0.352497643732328,0.5555555555555556,0.5,0.125,0.773591943304737,0.7642725598526704,0.8895348837209303,0.25635103926096997,0.33655172413793105,0.20833333333333334,0.3258278145695364,0.8489863108646681,0.4853801169590643,0.32878581173260574,0.01020408163265306,0.25313010342950465,0.6919750120134551,0.971882147181488,0.01282051282051282,0.2411205602801401,0.7358264771877338,0.9856067316209035,0.01973684210526316,0.9961790393013101,0.9926144756277696,0.9614596145961459,0.013157894736842106,0.4488817891373802,0.7504980079681276,0.979319955406912,0.24871794871794872
1055.0,0.7966653890379456,0.7899844720496895,0.8031794095382286,0.47063758389261745,0.5786026200873362,1.0,0.6015037593984962,0.3242224316682375,0.3333333333333333,0.3333333333333333,0.5,0.8884744498321522,0.8360957642725598,0.9515503875968992,0.4133949191685912,0.44689655172413795,0.24999999999999994,0.6529801324503312,0.594870906255415,0.6210526315789474,0.12824010914051842,0.02040816326530612,0.06750136091453457,0.3025788883549576,0.8447464011839096,0.01282051282051282,0.12006003001500751,0.34435302916978305,0.8005978742249779,0.02631578947368421,0.8618995633187774,0.9933530280649926,0.962689626896269,0.026315789473684213,0.07507987220447285,0.289911781445646,0.7923076923076924,0.2705128205128205
1056.0,0.7692602529704867,0.7915372670807453,0.7475397426192278,0.4278523489932886,0.48034934497816595,0.9736570247933884,0.6556390977443609,0.30348727615457116,0.4444444444444444,0.3333333333333333,0.5,0.7866467735919433,0.7274401473296501,0.9282945736434108,0.3348729792147806,0.383448275862069,0.24999999999999994,0.8940397350993378,0.8579968809565067,0.5812865497076024,0.18417462482946795,0.01020408163265306,0.21175830157866088,0.47349030914624385,0.9081124714112742,0.01282051282051282,0.1715857928964482,0.5045624532535528,0.8779893711248893,0.039473684210526314,0.9320414847161572,0.9948301329394388,0.9645346453464534,0.026315789473684213,0.14185303514376996,0.47758964143426297,0.8767001114827202,0.2551282051282051
1057.0,0.6651973936374089,0.6688664596273292,0.6616199848599545,0.38338926174496646,0.46943231441048033,0.7928719008264463,0.5639097744360902,0.295004712535344,0.4444444444444444,0.3333333333333333,0.375,0.7452443118239462,0.6998158379373849,0.8062015503875969,0.3510392609699769,0.37103448275862067,0.24999999999999994,0.56158940397351,0.923150233928262,0.6116959064327486,0.1800818553888131,0.01020408163265306,0.24496461622210128,0.4625981098830691,0.9222386654110051,0.01282051282051282,0.2031015507753877,0.4922961854899028,0.9108724534986714,0.03289473684210526,0.9516921397379913,0.9960610536681439,0.9639196391963919,0.026315789473684213,0.1817891373801917,0.48947068867387594,0.9090858416945374,0.3243589743589744
1058.0,0.6021464162514373,0.5753105590062112,0.6283118849356548,0.36073825503355705,0.3351528384279476,0.7608471074380165,0.48270676691729325,0.2865221489161169,0.5555555555555556,0.3333333333333333,0.25,0.6758672137262216,0.6003683241252302,0.8565891472868217,0.26558891454965355,0.3627586206896552,0.24999999999999994,0.29668874172185433,0.6931207762952695,0.4713450292397661,0.3042291950886767,0.01020408163265306,0.10724006532389767,0.3168348550376422,0.8603524821740886,0.025641025641025637,0.09254627313656828,0.3584143605086013,0.8800930026572187,0.02631578947368421,0.9050218340611355,0.9938453963564746,0.9624846248462484,0.026315789473684213,0.1814696485623003,0.36447068867387594,0.8840022296544037,0.2858974358974359
